License_Number,UBI,Trade_Name,Licensee,Privilege_Status,Privilege_Type,Street,Suite,City,State,ZIP,County,Phone,Expiration_Date,Mailing_Address,SE_Retailer
413801,6033517090010002,GREEN STOP,,CLOSED (PERMANENT),CANNABIS RETAILER,7466 MT BAKER HWY,,MAPLE FALLS,WA,982660000,WHATCOM,3603937702,,,
413801,6034756110010001,GREEN STOP CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,7466 MT BAKER HWY,,MAPLE FALLS,WA,982660000,WHATCOM,3607468734,,,
413801,6048883500010002,GREEN STOP MT. BAKER,,ACTIVE (ISSUED),CANNABIS RETAILER,7466 MT BAKER HWY,,DEMING,WA,982449557,WHATCOM,3607468734,,,
413390,6033451150010004,GREEN THEORY,,CLOSED (PERMANENT),CANNABIS RETAILER,2000 124TH AVE NE STE B106,,BELLEVUE,WA,980052117,KING,2063999999,,,
414417,6021359030010002,GREEN THEORY,,CLOSED (PERMANENT),CANNABIS RETAILER,10697 MAIN ST STE B,,BELLEVUE,WA,980040000,KING,4255027033,,,
414417,6034112390010001,GREEN THEORY,,CLOSED (PERMANENT),CANNABIS RETAILER,10697 MAIN ST STE B,,BELLEVUE,WA,980040000,KING,4254661108,,,
421777,6033451150010007,GREEN THEORY,,CLOSED (PERMANENT),CANNABIS RETAILER,12827 SE 40TH PL,,BELLEVUE,WA,980061232,KING,4254552319,,,
425068,6034112390010005,GREEN THEORY,,CLOSED (PERMANENT),CANNABIS RETAILER,1940 124TH AVE NE STE A-101,,BELLEVUE,WA,980052130,KING,4252562662,,,
425068,6043045450010002,GREEN THEORY,,ACTIVE (ISSUED),CANNABIS RETAILER,1940 124TH AVE NE STE A-101,,BELLEVUE,WA,98005,KING,4255027033,,,
421777,6034112390010006,GREEN THEORY FACTORIA,,CLOSED (PERMANENT),CANNABIS RETAILER,12827 SE 40TH PL,,BELLEVUE,WA,980061232,KING,4252562662,,,
421777,6043045450010003,GREEN THEORY FACTORIA,,ACTIVE (ISSUED),CANNABIS RETAILER,12827 SE 40TH PL,,BELLEVUE,WA,98006,KING,4255027033,,,
081400,6015022330010010,GREEN TIKI CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,8202 NE STATE HIGHWAY 104,STE 101,KINGSTON,WA,983460000,KITSAP,3607106475,,,
081400,6040966540010001,GREEN TIKI CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,8208 NE STATE HIGHWAY 104,STE 101,KINGSTON,WA,98346,KITSAP,3607101577,,,
414931,6040951930010002,GREEN TIKI CANNABIS,"GOLIATH PINES, LLC",CLOSED (PERMANENT),CANNABIS RETAILER,8002 NE HIGHWAY 99 STE B,,VANCOUVER,WA,986658875,CLARK,3607101577,20260430,3815 100TH ST SW STE 2B LAKEWOOD WA 984994409,1
415310,6015022330010006,GREEN TIKI CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,26099 UNITED RD NE,,KINGSTON,WA,983460000,KITSAP,3607106475,,,
421650,6035600890010003,GREEN TOKEN CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,7215 212TH ST SW,,EDMONDS,WA,980267735,SNOHOMISH,2532267186,,,
421759,6035600890010002,GREEN TOKEN CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,430 CARPENTER RD SE,,LACEY,WA,985037930,THURSTON,2532287644,,,
420785,6042192770010001,GREEN TOKEN TACOMA CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,5917 N 26TH ST STE A,,TACOMA,WA,984072359,PIERCE,2532675428,,,
420793,6035496880010001,GREEN ZAP,,CLOSED (PERMANENT),CANNABIS RETAILER,11064 LAKE CITY WAY NE STE 6,,SEATTLE,WA,981256730,KING,2069223911,,,
410273,6033031360010002,GREEN2GO,,ACTIVE (ISSUED),CANNABIS RETAILER,214307 E SR 397,,KENNEWICK,WA,99337,BENTON,2065517084,,,
422572,6033031360010003,GREEN2GO,,CLOSED (PERMANENT),CANNABIS RETAILER,214610 E SR 397,,KENNEWICK,WA,993377199,BENTON,5095917100,,,
422782,6033031360010007,GREEN2GO PASCO,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,PASCO,WA,993010000,FRANKLIN,5095917100,,,
422782,6033031360010007,GREEN2GO PASCO,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,PASCO,WA,993010000,FRANKLIN,5095917100,,,
435251,6033031360010010,GREEN2GO PASCO,,CLOSED (PERMANENT),CANNABIS RETAILER,5804 RD 90 STE J,,PASCO,WA,993018551,FRANKLIN,5099873339,,,
437561,6033031360010011,GREEN2GO PASCO,,ACTIVE (ISSUED),CANNABIS RETAILER,5804 ROAD 90 STE G,,PASCO,WA,99301,FRANKLIN,2065517084,,,
422655,6033031360010004,GREEN2GO TOKIO,,CLOSED (PERMANENT),CANNABIS RETAILER,2008 N DURRY RD UNIT 2,,SPRAGUE,WA,99032,LINCOLN,2065517084,,,
421789,6035719210010001,GREENER DAZE CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,945 WASHINGTON WAY STE 121,,LONGVIEW,WA,98632,COWLITZ,3606063260,,,
414356,6033513920010001,GREENFIELD COMPANY CANNABIS MERCANTILE,,ACTIVE (ISSUED),CANNABIS RETAILER,728 6TH ST,,CLARKSTON,WA,99403,ASOTIN,2069621025,,,
420898,6032194300010001,GREENHAND,,ACTIVE (ISSUED),CANNABIS RETAILER,2424 N MONROE STREET,,SPOKANE,WA,99205,SPOKANE,2067357072,,,
422103,6032194300010002,GREENHAND,,CLOSED (PERMANENT),CANNABIS RETAILER,1640 NE GOLDIE ST    STE B,STE B,OAK HARBOR,WA,982774835,ISLAND,2067997643,,,
424257,6031183740010003,GREENHAND,,CLOSED (PERMANENT),CANNABIS RETAILER,10611 CANYON RD E,,PUYALLUP,WA,983734256,PIERCE,2537405648,,,
422913,6036043990010001,GREENHOUSE CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,3818 OLD HIGHWAY 99 S RD,,MOUNT VERNON,WA,982739018,SKAGIT,2533598978,,,
415112,6033593200010002,GREENLIGHT,,ACTIVE (ISSUED),CANNABIS RETAILER,10309 E TRENT AVE,,MILLWOOD,WA,992064514,SPOKANE,5094752821,,,
414767,6013587260010004,GREENS ON GOLD,,ACTIVE (ISSUED),CANNABIS RETAILER,1039 S GOLD ST,,CENTRALIA,WA,985313711,LEWIS,3607480807,,,
414295,6033489910010001,GREENSIDE,,ACTIVE (ISSUED),CANNABIS RETAILER,23407 PACIFIC HWY S,,DES MOINES,WA,98198,KING,2067907036,,,
414296,6033491480010001,GREENSIDE,,CLOSED (PERMANENT),CANNABIS RETAILER,10600 MAIN ST,,BELLEVUE,WA,980045922,KING,2069724990,,,
413372,6030884050010007,GREENSIDE RECREATIONAL,,CLOSED (PERMANENT),CANNABIS RETAILER,9724 AURORA AVE N,,SEATTLE,WA,981033223,KING,2067907036,,,
413372,6033489910010002,GREENSIDE RECREATIONAL,,CLOSED (PERMANENT),CANNABIS RETAILER,9724 AURORA AVE N,,SEATTLE,WA,981033223,KING,2068786470,,,
414298,6030884050010002,GREENSIDE RECREATIONAL,,CLOSED (PERMANENT),CANNABIS RETAILER,9804 LAKE CITY WAY NE STE A,,SEATTLE,WA,981250000,KING,2063803129,,,
436502,6033489910010003,GREENSIDE RECREATIONAL,,ACTIVE (ISSUED),CANNABIS RETAILER,523 QUEEN ANNE AVE N,,SEATTLE,WA,98109,KING,2067907036,,,
420400,6033360940010003,GREENVIEW CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,530 7TH AVE STE D,,LONGVIEW,WA,98632,COWLITZ,3607891364,,,
413541,6033535550010001,GREENWAY MARIJUANA,,ACTIVE (ISSUED),CANNABIS RETAILER,4851 GEIGER RD SE,,PORT ORCHARD,WA,98366,KITSAP,3604436988,,,
413428,6019957890010004,GREENWORKS N.W.,,ACTIVE (ISSUED),CANNABIS RETAILER,315 N 105TH ST,,SEATTLE,WA,981338705,KING,2064925132,,,
421846,6033572520010005,GRINGO CALIENTE,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,993520000,BENTON,2067907229,,,
421846,6033572520010005,GRINGO CALIENTE,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,993520000,BENTON,2067907229,,,
421846,6033572520010005,GRINGO CALIENTE LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,6319 NE BOTHELL WAY STE B,,KENMORE,WA,980288940,KING,2067907229,,,
421846,6033572520010005,GRINGO CALIENTE LLC,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,6319 NE BOTHELL WAY STE B,,KENMORE,WA,980288940,KING,2067907229,,,
415124,6033596440010002,GROWERS OUTLET,,ACTIVE (ISSUED),CANNABIS RETAILER,613 MONTANA AVE STE 2,,SOUTH BEND,WA,985860000,PACIFIC,3604515888,,,
413504,6033498370010001,GSP,,CLOSED (PERMANENT),CANNABIS RETAILER,15941 MERIDIAN E,,PUYALLUP,WA,983759503,PIERCE,2539732476,,,
421491,6032945690010002,GYPSY GREEN,,ACTIVE (ISSUED),CANNABIS RETAILER,234 DIVISION ST NW STE B,,OLYMPIA,WA,98502,THURSTON,5055507710,,,
421900,6032945690010003,GYPSY GREEN,,ACTIVE (ISSUED),CANNABIS RETAILER,1570 N NATIONAL AVE STE 105,,CHEHALIS,WA,98532,LEWIS,5055507710,,,
415238,6035813490010005,HANGAR 420,,ACTIVE (ISSUED),CANNABIS RETAILER,15919 HWY 99,,LYNNWOOD,WA,980871427,SNOHOMISH,4259492873,,,
422461,6035813490010006,HANGAR 420,,ACTIVE (ISSUED),CANNABIS RETAILER,14221 LAKE RD,,LYNNWOOD,WA,980871710,SNOHOMISH,4259492983,,,
421667,6035813490010007,HANGAR 420 CLEARVIEW,,ACTIVE (ISSUED),CANNABIS RETAILER,18026 STATE ROUTE 9 SE,,SNOHOMISH,WA,98296,SNOHOMISH,4259492983,,,
421873,6035813490010004,HANGAR 420 SNOHOMISH,,ACTIVE (ISSUED),CANNABIS RETAILER,9929 AIRPORT WAY UNIT 1,,SNOHOMISH,WA,982968229,SNOHOMISH,2064987171,,,
354876,6024872940010003,HAPPY TIME,,CLOSED (PERMANENT),CANNABIS RETAILER,1315 N 1ST ST,,YAKIMA,WA,989011801,YAKIMA,5094802097,,,
354876,6035158110010002,HAPPY TIME,,ACTIVE (ISSUED),CANNABIS RETAILER,1315 N 1ST ST,,YAKIMA,WA,98901,YAKIMA,5094802097,,,
414777,6024872940010002,HAPPY TIME,,CLOSED (PERMANENT),CANNABIS RETAILER,1301 N 2ND ST,,YAKIMA,WA,989011801,YAKIMA,5094802097,,,
422781,6046581730010001,HAPPY TIME LLC 2,,ACTIVE (ISSUED),CANNABIS RETAILER,200 SUZANNE LANE STE D,,MOUNT VERNON,WA,98273,SKAGIT,5094802097,,,
422138,6046580800010001,HAPPY TIME LLC 3,,ACTIVE (ISSUED),CANNABIS RETAILER,5602 STATE ROUTE 270 STE B,,PULLMAN,WA,99163,WHITMAN,5094802097,,,
422328,6033520160010005,HAPPY TREE,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,993362677,BENTON,2532662135,,,
424273,6033520160010003,HAPPY TREES,,ACTIVE (ISSUED),CANNABIS RETAILER,407 E 1ST ST,,CLE ELUM,WA,98922,KITTITAS,2532262135,,,
422057,6035813490010002,HASH WAY RECREATIONAL,,CLOSED (PERMANENT),CANNABIS RETAILER,17410 ASH WAY SUITE 4,,LYNNWOOD,WA,980377907,SNOHOMISH,5097270110,,,
415098,6035649850010002,HASHTAG CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,10 SE EVERETT MALL WAY STE C&D,,EVERETT,WA,982088125,SNOHOMISH,2066508928,,,
430254,6035650700010003,HASHTAG CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,7829 LEARY WAY NE,,REDMOND,WA,980524338,KING,2066508928,,,
415333,6031909830010002,HAVE A HEART,,ACTIVE (ISSUED),CANNABIS RETAILER,12833 MARTIN LUTHER KING JR,WAY S SMP - 1,SEATTLE,WA,98178,KING,2062618206,,,
423379,6033536370010004,HAVE A HEART,,ACTIVE (ISSUED),CANNABIS RETAILER,115 BLANCHARD ST,,SEATTLE,WA,981212020,KING,5202508988,,,
423536,6033603630010004,HAVE A HEART,,ACTIVE (ISSUED),CANNABIS RETAILER,22624 MERIDIAN AVE S STE B,,BOTHELL,WA,980218358,SNOHOMISH,2062618206,,,
421409,6031064400010002,HAVE A HEART CC,,ACTIVE (ISSUED),CANNABIS RETAILER,300 NW 85TH ST STE A,,SEATTLE,WA,98117,KING,2062574500,,,
413702,6029455360010002,HEALTHY LIVING CENTER,,CLOSED (PERMANENT),CANNABIS RETAILER,2118 JAMES ST,,BELLINGHAM,WA,982254140,WHATCOM,3607783904,,,
402039,6032851830010001,HERB'S HOUSE,,ACTIVE (ISSUED),CANNABIS RETAILER,716 NW 65TH ST,,SEATTLE,WA,981175049,KING,2065577388,,,
421918,6033185960010008,HERBAL ACCESS RETAIL,,CLOSED (PERMANENT),CANNABIS RETAILER,8962 BEAVER VALLEY RD,,CHIMACUM,WA,983250000,JEFFERSON,2068543538,,,
411970,6024843170010004,HERBAL E SCENTS,,ACTIVE (ISSUED),CANNABIS RETAILER,120 CANNING DRIVE NORTHEAST,,COLVILLE,WA,99114,STEVENS,5096844420,,,
414902,6024843170010002,HERBAL E SCENTS,,CLOSED (PERMANENT),CANNABIS RETAILER,545 C HWY 395 S,,COLVILLE,WA,991140000,STEVENS,5096756901,,,
419759,6024843170010003,HERBAL E SCENTS,,CLOSED (PERMANENT),CANNABIS RETAILER,1040 NORTH HIGHWAY,,COLVILLE,WA,991142032,STEVENS,5096842316,,,
423775,6035830060010002,HERBAL HEALING,,CLOSED (PERMANENT),CANNABIS RETAILER,3062 SW HWY 16 STE A,,BREMERTON,WA,983120000,KITSAP,2064278666,,,
413702,6029455360010002,HERBAL LEGENDS,,CLOSED (PERMANENT),CANNABIS RETAILER,2118 JAMES ST,,BELLINGHAM,WA,982254140,WHATCOM,3605941738,,,
420477,6029455360010003,HERBAL LEGENDS CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,7217 212TH ST SW,,EDMONDS,WA,980267735,SNOHOMISH,3605941738,,,
422978,6029455360010004,HERBAL LEGENDS CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,2714 HENSON RD STE B,,MOUNT VERNON,WA,982730000,SKAGIT,3605941738,,,
413683,6033575780010001,HERBAL NATION,,CLOSED (PERMANENT),CANNABIS RETAILER,19302 BOTHELL EVERETT HWY,,BOTHELL,WA,980127113,SNOHOMISH,4254861111,,,
413683,6034896600010001,HERBAL NATION,,ACTIVE (ISSUED),CANNABIS RETAILER,19302 BOTHELL EVERETT HWY,,BOTHELL,WA,980127113,SNOHOMISH,4254861111,,,
420291,6034437290010003,HERBAN LEGENDS,,CLOSED (PERMANENT),CANNABIS RETAILER,55 BELL ST STE 100,,SEATTLE,WA,981211762,KING,2068495596,,,
420302,6034437290010002,HERBAN LEGENDS,,CLOSED (PERMANENT),CANNABIS RETAILER,2700 4TH AVE S C1,,SEATTLE,WA,981341942,KING,3604738393,,,
427457,6035830060010005,HERBAN MARKET,,ACTIVE (ISSUED),CANNABIS RETAILER,3965 BETHEL RD SE STE 3,,PORT ORCHARD,WA,983661915,KITSAP,3608133644,,,
413570,6033547460010001,HERBN ELEMENTS,,CLOSED (PERMANENT),CANNABIS RETAILER,11013 LAKE CITY WAY NE,,SEATTLE,WA,981250000,KING,2065358769,,,
413570,6043033030010001,HERBN ELEMENTS,,CLOSED (PERMANENT),CANNABIS RETAILER,11013 LAKE CITY WAY NE,,SEATTLE,WA,981250000,KING,4029269892,,,
422431,6035926990010001,HIDDEN JOINT,,CLOSED (PERMANENT),CANNABIS RETAILER,6620 N MARKET ST STE 100,,SPOKANE,WA,992177809,SPOKANE,5099901089,,,
421726,6031533890010003,HIGH 502,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,TOLEDO,WA,985910000,LEWIS,2532731260,,,
421726,6031533890010003,HIGH 502,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,TOLEDO,WA,985910000,LEWIS,2532731260,,,
421726,6034477130010005,HIGH 502,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,TOLEDO,WA,985910000,LEWIS,2532731260,,,
413550,6033503770010001,HIGH END MARKET PLACE,,CLOSED (PERMANENT),CANNABIS RETAILER,1906 BROADWAY,,VANCOUVER,WA,986633325,CLARK,3606953612,,,
429699,6033503770010004,HIGH END MARKET PLACE,,ACTIVE (ISSUED),CANNABIS RETAILER,1924 BROADWAY ST STE A,,VANCOUVER,WA,98663,CLARK,3606953612,,,
413805,6035915930010001,HIGH LIFE CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,3948 3RD AVE UNIT 1,,LOON LAKE,WA,981489683,STEVENS,4171202040,,,
430097,6024843170010008,HIGH LIFE CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,5978 HIGHWAY 291 UNIT 6,,NINE MILE FALLS,WA,99026,STEVENS,5096844420,,,
422431,6043982010010001,HIGH MOMENTS,,CLOSED (PERMANENT),CANNABIS RETAILER,6620 N MARKET ST STE 100,,SPOKANE,WA,992177809,SPOKANE,3605611664,,,
415238,6033534320010002,HIGH ON 99,,CLOSED (PERMANENT),CANNABIS RETAILER,15919 HWY 99,,LYNNWOOD,WA,980871427,SNOHOMISH,4254123705,,,
413533,6033531970010001,HIGH SOCIETY,,CLOSED (PERMANENT),CANNABIS RETAILER,735 S. BURLINGTON BLVD,,BURLINGTON,WA,982332219,SKAGIT,3606610168,,,
413534,6033531970010002,HIGH SOCIETY,,CLOSED (PERMANENT),CANNABIS RETAILER,8630 S MARCH POINT RD,,ANACORTES,WA,982213412,SKAGIT,3606610168,,,
414430,6033510330010002,HIGH SOCIETY,,ACTIVE (ISSUED),CANNABIS RETAILER,1824 BROADWAY,,EVERETT,WA,982012349,SNOHOMISH,2063071651,,,
414539,6030380180010003,HIGH SOCIETY,,CLOSED (PERMANENT),CANNABIS RETAILER,5309 GUIDE MERIDIAN RD SUITE A,,BELLINGHAM,WA,982260000,WHATCOM,3603063257,,,
414539,6034026890010001,HIGH SOCIETY,,CLOSED (PERMANENT),CANNABIS RETAILER,5309 GUIDE MERIDIAN RD SUITE A,,BELLINGHAM,WA,982260000,WHATCOM,3603063257,,,
421737,6033531970010005,HIGH SOCIETY,,CLOSED (PERMANENT),CANNABIS RETAILER,1625 CENTER ST STE A,,TACOMA,WA,984097920,PIERCE,3606610168,,,
423977,6033531970010008,HIGH SOCIETY,,CLOSED (PERMANENT),CANNABIS RETAILER,3906 S 12TH ST,,TACOMA,WA,984051507,PIERCE,3606610168,,,
413534,6046001880010001,HIGH SOCIETY ANACORTES,,ACTIVE (ISSUED),CANNABIS RETAILER,8630 S MARCH POINT RD,,ANACORTES,WA,98221,SKAGIT,3602992211,,,
414539,6046122220010001,HIGH SOCIETY BELLINGHAM,,CLOSED (PERMANENT),CANNABIS RETAILER,5309 GUIDE MERIDIAN RD SUITE A,,BELLINGHAM,WA,982260000,WHATCOM,3603063257,,,
413533,6041319920010001,HIGH SOCIETY BURLINGTON,,ACTIVE (ISSUED),CANNABIS RETAILER,735 S. BURLINGTON BLVD,,BURLINGTON,WA,98233,SKAGIT,3606610168,,,
423977,6041326560010001,HIGH SOCIETY TACOMA,,CLOSED (PERMANENT),CANNABIS RETAILER,3906 S 12TH ST,,TACOMA,WA,984051507,PIERCE,2533023121,,,
421702,6034040170010002,HIGH-5 CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,6511 NE 137TH AVE,,VANCOUVER,WA,98682,CLARK,3605714568,,,
427533,6034040170010003,HIGH-5 CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,25 NE 2ND ST STE B,,STEVENSON,WA,98648,SKAMANIA,3605714568,,,
423000,6033437360010006,HIGHER LEAF MARIJUANA BELLEVUE,,ACTIVE (ISSUED),CANNABIS RETAILER,3079 156TH AVE SE,,BELLEVUE,WA,98007,KING,4257475967,,,
414240,6034142130010001,HIGHER LEAF MARIJUANA BOUTIQUE,,CLOSED (PERMANENT),CANNABIS RETAILER,12525 WILLOWS RD NE STE 60,,KIRKLAND,WA,980347205,KING,4258205967,,,
422218,6034142130010002,HIGHER LEAF MARIJUANA BOUTIQUE,,ACTIVE (ISSUED),CANNABIS RETAILER,12525 WILLOWS RD NE STE 10,SMP - 2,KIRKLAND,WA,98034,KING,4258205967,,,
415486,6054768140010002,HIGHER LEAF REDMOND,,ACTIVE (ISSUED),CANNABIS RETAILER,15937 REDMOND WAY STE B,,REDMOND,WA,980523836,KING,2067952434,,,
430424,6054768140010003,HIGHER LEAF REDMOND,,ACTIVE (ISSUED),CANNABIS RETAILER,8210 AVONDALE WAY NE,,REDMOND,WA,98052,KING,2067952434,,,
414889,6033581540010003,HIGHWAY 7,,CLOSED (PERMANENT),CANNABIS RETAILER,7046 PACIFIC AVE,,TACOMA,WA,984087219,PIERCE,2536917293,,,
414889,6042736840010001,HIGHWAY 7,,CLOSED (PERMANENT),CANNABIS RETAILER,7046 PACIFIC AVE,,TACOMA,WA,984087219,PIERCE,2539051055,,,
421350,6035602530010001,HOMEGROWN NORTHWEST,,CLOSED (PERMANENT),CANNABIS RETAILER,2724 3RD AVE S,,SEATTLE,WA,981341909,KING,2062255555,,,
429000,6035602530010003,HOMEGROWN NORTHWEST,,CLOSED (PERMANENT),CANNABIS RETAILER,3230 1ST AVE S,,SEATTLE,WA,981341818,KING,2062255555,,,
434402,6035188950010007,HOUSE OF CANNABIS - TACOMA,,ACTIVE (ISSUED),CANNABIS RETAILER,764 S 56TH ST,,TACOMA,WA,98408,PIERCE,2532413261,,,
422454,6035188950010004,HOUSE OF CANNABIS - TONASKET,,ACTIVE (ISSUED),CANNABIS RETAILER,309 4TH ST W STE A,,TONASKET,WA,98855,OKANOGAN,2532413261,,,
400085,6035188950010006,HOUSE OF CANNABIS - TWISP,,ACTIVE (ISSUED),CANNABIS RETAILER,1017 E METHOW VALLEY HWY,,TWISP,WA,98856,OKANOGAN,2532413261,,,
422457,6053304590010001,HOUSE OF CANNABIS - WHIDBEY,,ACTIVE (ISSUED),CANNABIS RETAILER,25171 SR 525 #2,#2,GREENBANK,WA,98253,ISLAND,2532413261,,,
413427,6027629820010002,HWY 420,,ACTIVE (ISSUED),CANNABIS RETAILER,11493 CLEAR CREEK RD,,SILVERDALE,WA,98383,KITSAP,3604408671,,,
413843,6034060990010001,HWY 420,,CLOSED (PERMANENT),CANNABIS RETAILER,1110 CHARLESTON BEACH RD W,,BREMERTON,WA,983124504,KITSAP,3609323182,,,
437434,6034060990010002,HWY 420,,ACTIVE (ISSUED),CANNABIS RETAILER,19740 VIKING AVE NW,SMP - 2,POULSBO,WA,98370,KITSAP,3609323182,,,
414051,6033066060010003,HYPEHERBALLY,,CLOSED (PERMANENT),CANNABIS RETAILER,1120 112TH ST SW,,EVERETT,WA,982044863,SNOHOMISH,4255829385,,,
425498,6033066060010006,HYPEHERBALLY,,CLOSED (PERMANENT),CANNABIS RETAILER,14702 HIGHWAY 99,,LYNNWOOD,WA,980875522,SNOHOMISH,4255829385,,,
425498,6043710730010001,HYPEHERBALLY,,ACTIVE (ISSUED),CANNABIS RETAILER,14702 HIGHWAY 99,,LYNNWOOD,WA,980875522,SNOHOMISH,4255829385,,,
414750,6033505020010001,III KING COMPANY,,ACTIVE (ISSUED),CANNABIS RETAILER,12925 MARTIN LUTHER KINGJR WAY,,SEATTLE,WA,981780000,KING,2064911397,,,
421114,6035523050010002,ISAACCOOPERRETAIL,,CLOSED (PERMANENT),CANNABIS RETAILER,2840 MIKAYLA LN,,WENATCHEE,WA,988025873,CHELAN,5092644707,,,
421114,6035523050010002,ISAACCOOPERRETAIL,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,2840 MIKAYLA LN,,WENATCHEE,WA,988025873,CHELAN,5092644707,,,
413727,6033504390010001,ISLAND HERB,,ACTIVE (ISSUED),CANNABIS RETAILER,5565 VANBARR PLACE UNIT F,,FREELAND,WA,98249,ISLAND,3603310140,,,
414867,6033564790010001,ISSAQUAH CANNABIS COMPANY,,ACTIVE (ISSUED),CANNABIS RETAILER,230 NE JUNIPER ST STE#201,STE#201,ISSAQUAH,WA,98027,KING,2063355857,,,
423203,6035809000010002,IT IS LIT,,ACTIVE (ISSUED),CANNABIS RETAILER,1611 S SMITTYS BLVD  STE B,STE B,RITZVILLE,WA,991692264,ADAMS,5096600497,,,
355804,6030890680010002,J & K CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,LAKEWOOD,WA,984991030,PIERCE,2534684440,,,
355804,6030890680010002,J & K CANNABIS,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,LAKEWOOD,WA,984991030,PIERCE,2534684440,,,
425584,6056359510010001,JAB HEIGHTS PULLMAN,,ACTIVE (ISSUED),CANNABIS RETAILER,1212 N GRAND AVE,,PULLMAN,WA,99163,WHITMAN,2066788443,,,
422992,6056336540010001,JAB MOMENTS SPOKANE,,ACTIVE (ISSUED),CANNABIS RETAILER,6620 N MARKET ST STE 101,,SPOKANE,WA,99217,SPOKANE,2066788443,,,
413302,6020498450010003,JACOB JAMES SATTLEEN,,CLOSED (PERMANENT),CANNABIS RETAILER,412 N RIVER RD,,USK,WA,991800000,PEND OREILLE,5094471032,,,
422725,6036027560010001,JD'S PROCUREMENT,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,MOSSYROCK,WA,985640000,LEWIS,3607987194,,,
422725,6036027560010001,JD'S PROCUREMENT,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,MOSSYROCK,WA,985640000,LEWIS,3607987194,,,
414886,6033581440010002,JDT VENTURES,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,RIDGEFIELD,WA,986423354,CLARK,3608922878,,,
414886,6033581440010002,JDT VENTURES,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,RIDGEFIELD,WA,986423354,CLARK,3608922878,,,
414753,6044313900010003,JET CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,13224 HIGHWAY 99,,EVERETT,WA,982045424,SNOHOMISH,4252334844,,,
420894,6044313900010001,JET CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,11325 HIGHWAY 99,,EVERETT,WA,982044816,SNOHOMISH,4253326436,,,
415053,6033581190010001,JST INTERNATIONAL,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,FEDERAL WAY,WA,980030000,KING,2533328800,,,
415053,6033581190010001,JST INTERNATIONAL,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,FEDERAL WAY,WA,980030000,KING,2533328800,,,
422328,6048348470010001,JUJU HOLDINGS,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,993362677,BENTON,2063340676,,,
