License_Number,Business_Name,License_Type,License_Status,Street,City,State,ZIP,Expiration_Date,Home_Delivery,Disciplinary_Action,Notes,Source
AU-R-000756,Mood Provisioning Center,Marihuana Retailer - License,Active,24320 Sherwood AVE,Center Line,MI,48015,07/15/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000746,Lume Cannabis Co.,Marihuana Retailer - License,Active,4162 Eastern Ave SE,Grand Rapids,MI,49508,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000750,Blue Sky Cannabis Co.,Marihuana Retailer - License,Active,510 Savage RD,Belleville,MI,48111,07/15/2026,,Public Documents Available,,adult-use
AU-R-000754,"The Green Door Watervliet, Inc.",Marihuana Retailer - License,Active,3801 N M140 HWY,Watervilet,MI,49098,07/14/2026,,,,adult-use
AU-R-000766,JARS Cannabis,Marihuana Retailer - License,Active,1207 E Pickard RD,Mt Pleasant,MI,48858,07/13/2026,,,Home Delivery - Approved,adult-use
AU-MB-A-000004,"Sticky Bush Farms, LLC",Class A Marihuana Microbusiness - License,Active,20916 Industrial Park DR,Onaway,MI,49765,09/16/2026,,Public Documents Available,,adult-use
AU-R-000751,JARS Cannabis,Marihuana Retailer - License,Active,1801 Peck ST,Muskegon,MI,49441,07/06/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000741,Meds Cafe,Marihuana Retailer - License,Active,427 W Campbell ST,Alpena,MI,49707,07/05/2026,,Public Documents Available,,adult-use
AU-R-000721,Sun Provisions,Marihuana Retailer - License,Active,107 W Delaware ST,Decatur,MI,49045,02/04/2027,,,Home Delivery - Approved.,adult-use
AU-R-000736,BLOC,Marihuana Retailer - License,Active,200 E Main ST,Benton Harbor,MI,49022,06/16/2027,,,,adult-use
AU-R-000710,Elevated Exotics,Marihuana Retailer - License,Active,9570 State Hwy M-95,Republic,MI,49879,06/16/2026,,,,adult-use
AU-R-000734,Confluence Cannabis,Marihuana Retailer - License,Active,104 US 131 HWY,Three Rivers,MI,49093,06/15/2026,,,Home Delivery - Approved,adult-use
AU-R-000742,JARS Cannabis,Marihuana Retailer - License,Active,15519 S Telegraph RD,Monroe,MI,48161,08/07/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000717,Skybox Cannabis,Marihuana Retailer - License,Active,6550 US HIGHWAY 131,FIFE LAKE,MI,49633,06/14/2026,,,,adult-use
AU-R-000720,Nobody's Home,Marihuana Retailer - License,Active,90 W Main ST,Benton Harbor,MI,49022,06/13/2026,,Public Documents Available,,adult-use
AU-R-000732,Mindright Cannabis Company,Marihuana Retailer - License,Active,51525 Industrial DR,New Baltimore,MI,48047,06/13/2026,,Public documents available,Home Delivery - Approved,adult-use
AU-R-000743,"Native Son Detroit, LLC",Marihuana Retailer - License,Active,408 E John ST,Bay City,MI,48706,06/10/2026,,,,adult-use
AU-R-000726,Proper Leaf Cannabis Company,Marihuana Retailer - License,Active,81057 Main ST,Memphis,MI,48041,06/09/2026,,Public Documents Available,,adult-use
AU-R-000718,Exclusive Cannabis Cookies,Marihuana Retailer - License,Active,14750 Laplaisance RD Unit H260,Monroe,MI,48161,06/08/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000715,Weedys,Marihuana Retailer - License,Active,1118 S Telegraph RD Suite A,Monroe,MI,48161,06/07/2026,,,,adult-use
AU-R-000728,The Chronic Michigan,Marihuana Retailer - License,Active,2617 BAY ST,SAGINAW,MI,48602,06/19/2026,,Public Documents Available,,adult-use
AU-R-000702,Mint Cannabis,Marihuana Retailer - License,Active,5747 S Westnedge AVE,Portage,MI,49002,05/31/2026,,Public Documents Available,,adult-use
AU-R-000730,"Quality Roots, Inc.",Marihuana Retailer - License,Active,898 W Corunna AVE,Corunna,MI,48817,05/11/2026,,Public Documents Available,,adult-use
AU-R-000706,Ascend Cannabis Group,Marihuana Retailer - License,Active,1415 Michigan AVE,East Lansing,MI,48823,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000716,Dispo Romeo,Marihuana Retailer - License,Active,100 Shafer DR,Romeo,MI,48065,05/19/2026,,Public Documents Available,Home Delivery - approved,adult-use
AU-MB-000115,"Indigrow, LLC",Marihuana Microbusiness - License,Active,639 W Clay AVE,Muskegon,MI,49440,05/19/2027,,Public Documents Available,,adult-use
AU-R-000713,Boreal Cannabis,Marihuana Retailer - License,Active,246 E M35,Gwinn,MI,49841,03/17/2027,,,,adult-use
AU-R-000714,Harbor Country Collective,Marihuana Retailer - License,Active,6761 W US 12,Three Oaks,MI,49128,12/10/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000693,Gage Cannabis Company,Marihuana Retailer - License,Active,922 S Main ST,Adrian,MI,49221,06/02/2026,,Public Documents Available,,adult-use
AU-R-000705,High Profile Cannabis Shop,Marihuana Retailer - License,Active,831 Highview DR,Webberville,MI,48892,02/10/2027,,Public document available,,adult-use
AU-R-000708,Herbana,Marihuana Retailer - License,Active,2001 W Saginaw ST,Lansing,MI,48915,05/06/2026,,Public Documents Available,,adult-use
AU-R-000688,The Chronic Michigan,Marihuana Retailer - License,Active,1101 Robert T. Longway BLVD,Flint,MI,48503,06/19/2026,,Public Documents Available,,adult-use
AU-R-000703,Bazonzoes,Marihuana Retailer - License,Active,920 American RD,Lansing,MI,48911,08/28/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000711,Premier Provisioning Center LLC,Marihuana Retailer - License,Active,1023 E Caro RD,Caro,MI,48723,04/28/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000679,"Harbor Farmz Provisioning, LLC",Marihuana Retailer - License,Active,503 S US-131,Three Rivers,MI,49093,04/26/2027,,Public Documents Available,,adult-use
AU-MB-000113,MI Canna Connection,Marihuana Microbusiness - License,Active,2541 Park Street,Muskegon Heights,MI,49444,04/26/2027,,,,adult-use
AU-R-000700,Lake Life Farms,Marihuana Retailer - License,Active,4116 17 mile Road NE Suite F,Cedar Springs,MI,49319,12/21/2026,,Public Documents Available,,adult-use
AU-R-000704,Spark Cannabis Company,Marihuana Retailer - License,Active,1345 Prospect AVE,Caro,MI,48723,04/18/2027,,,Home Delivery - Approved.,adult-use
AU-R-000694,Sapura,Marihuana Retailer - License,Active,355 S Willowbrook RD Suite F,Coldwater,MI,49036,04/18/2027,,Public Documents Available,,adult-use
AU-R-000698,LightSky Farms Burton,Marihuana Retailer - License,Active,3055 E Bristol RD,Burton,MI,48529,04/14/2027,,Public Documents Available,,adult-use
AU-R-000697,Neighborhood Provisions,Marihuana Retailer - License,Active,909 W Washington AVE,Alpena,MI,49707,04/14/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000691,LIV CANNABIS,Marihuana Retailer - License,Active,453 S Broadway ST,Lake Orion,MI,48362,04/13/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000695,Lume Cannabis Co.,Marihuana Retailer - License,Active,595 S Glaspie ST,Oxford,MI,48371,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000686,The Fire Station Cannabis Co.,Marihuana Retailer - License,Active,229 N 4th AVE Suite B,Iron River,MI,49935,12/17/2026,,,,adult-use
AU-R-000669,Greenways Provisioning Center,Marihuana Retailer - License,Active,1221 M-30 HWY,Beaverton,MI,48612,03/29/2027,,Public Documents Available,,adult-use
AU-R-000672,Lume Cannabis Co.,Marihuana Retailer - License,Active,499 Dickerson RD,Gaylord,MI,49735,11/27/2026,,Public Documents Available,,adult-use
AU-R-000673,Urban Gardens,Marihuana Retailer - License,Active,617 Portage ST,kalamazoo,MI,49007,02/19/2027,,,,adult-use
AU-R-000659,Liv Cannabis,Marihuana Retailer - License,Active,2625 Hilton RD Suite 100,Ferndale,MI,48220,03/24/2027,,,Home Delivery - Approved,adult-use
AU-R-000674,Stay Lifted,Marihuana Retailer - License,Active,1291 Falahee RD,Jackson,MI,49203,03/17/2027,,,,adult-use
AU-R-000665,"The WellFlower Ypsilanti, LLC",Marihuana Retailer - License,Active,1820 Washtenaw AVE,Ypsilanti,MI,48197,03/11/2027,,Public Documents Available,,adult-use
AU-R-000647,Courtside Gardens,Marihuana Retailer - License,Active,1321 Court ST,Saginaw,MI,48602,02/19/2027,,,,adult-use
AU-R-000666,LIV Cannabis,Marihuana Retailer - License,Active,6285 S Martin Luther King Jr. BLVD,Lansing,MI,48911,03/03/2027,,,Home Delivery - Approved,adult-use
AU-R-000662,Prosper Cannabis Company,Marihuana Retailer - License,Active,621 Industrial DR,Constantine,MI,49042,03/03/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000661,Rush Cannaco,Marihuana Retailer - License,Active,24733 John R RD,Hazel Park,MI,48030,02/28/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000656,Crave Cannabis,Marihuana Retailer - License,Active,1100 S Monroe ST,Monroe,MI,48161,02/24/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000653,Endo,Marihuana Retailer - License,Active,307 E Beecher ST,Adrian,MI,49221,11/03/2026,,Public Documents Available,,adult-use
AU-R-000643,Herbal Solutions,Marihuana Retailer - License,Active,124 W. Michigan AVE,Ypsilanti,MI,48197,02/24/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000626,The Grove Cannabis Co.,Marihuana Retailer - License,Active,26352 Lawrence AVE,Center Line,MI,48015,02/24/2025,,Public Documents Available,,adult-use
AU-R-000636,Pegasus,Marihuana Retailer - License,Active,4100 Ann Arbor RD,Jackson,MI,49202,08/17/2026,,,,adult-use
AU-R-000652,Stoned Goat Cannabis Co.,Marihuana Retailer - License,Active,4682 Hudson RD,Osseo,MI,49266,02/18/2027,,,,adult-use
AU-R-000654,Emerald Fire Provisioning Center,Marihuana Retailer - License,Active,4980 N Dickenson RD Suite 420,Coleman,MI,48618,02/17/2027,,Public Documents Available,,adult-use
AU-R-000663,Puff Oscoda,Marihuana Retailer - License,Active,635 S State ST,Oscoda,MI,48750,02/16/2027,,,Home Delivery - Approved,adult-use
AU-R-000649,Higher Love,Marihuana Retailer - License,Active,824 E Cloverland DR,Ironwood,MI,49938,02/01/2027,,,,adult-use
AU-R-000660,The Fire Station Cannabis Co.,Marihuana Retailer - License,Active,404 E M28 HWY,Munising,MI,49862,12/17/2026,,,,adult-use
AU-R-000622,Smilez of Burton,Marihuana Retailer - License,Active,4186 Davison RD,Burton,MI,48509,02/09/2027,,,Home Delivery - Approved,adult-use
AU-R-000619,Skymint,Marihuana Retailer - License,Active,2345 E Apple AVE,Muskegon,MI,49442,11/27/2026,,,,adult-use
AU-R-000620,Skymint,Marihuana Retailer - License,Active,3630 Gull RD,Kalamazoo,MI,49048,11/27/2026,,,,adult-use
AU-R-000617,Bodega Michigan,Marihuana Retailer - License,Active,885 E Apple AVE,Muskegon,MI,49442,01/26/2027,,,,adult-use
AU-R-000635,Mint Cannabis,Marihuana Retailer - License,Active,760 S Telegraph Rd.,Monroe Township,MI,48161,09/25/2026,,,,adult-use
AU-R-000638,Pleasantrees Cannabis Company,Marihuana Retailer - License,Active,1504 John A. Papalas DR,Lincoln Park,MI,48146,02/19/2027,,,,adult-use
AU-R-000637,Timber Cannabis Co.,Marihuana Retailer - License,Active,618 N Centerville ST,Sturgis,MI,49091,09/17/2026,,,Home Delivery - Approved,adult-use
AU-R-000624,Green Pharm,Marihuana Retailer - License,Active,812 E 9 Mile RD,Hazel Park,MI,48030,08/27/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000610,Jade Collection of Morenci,Marihuana Retailer - License,Active,1098 E Main ST,Morenci,MI,49256,11/16/2026,,Public Documents Available,,adult-use
AU-R-000633,"Quality Roots, Inc.",Marihuana Retailer - License,Active,1121 S Monroe ST,Monroe,MI,48161,05/11/2026,,Public Documents Available,,adult-use
AU-R-000595,Lindzy's Medz,Marihuana Retailer - License,Active,1960 W Hemphill RD,Flint,MI,48507,01/18/2027,,,,adult-use
AU-R-000640,Nature's Medicines,Marihuana Retailer - License,Active,703 E Columbia AVE,Battle Creek,MI,49014,01/13/2027,,Public Documents Available,,adult-use
AU-R-000625,New Standard Saugatuck,Marihuana Retailer - License,Active,6406 Blue Star HWY,Saugatuck,MI,49453,01/03/2027,,,Home Delivery - Approved,adult-use
AU-R-000623,Lume Cannabis Co.,Marihuana Retailer - License,Active,1207 N Mission ST,Mt. Pleasant,MI,48858,11/27/2026,,,,adult-use
AU-R-000606,Lume Cannabis Co.,Marihuana Retailer - License,Active,1520 US 131 HWY,Petoskey,MI,49770,02/24/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000621,Skymint,Marihuana Retailer - License,Active,700 W Gratiot AVE,Saginaw,MI,48602,11/27/2026,,Public Documents Available,Home Delivery - Approved.,adult-use
AU-R-000613,"Green Eden, LLC",Marihuana Retailer - License,Active,7215 S Westnedge AVE,Portage,MI,49002,03/29/2027,,,,adult-use
AU-R-000611,Star Budz,Marihuana Retailer - License,Active,11401 N SAGINAW ST,MOUNT MORRIS,MI,48458,08/25/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000614,Gage Cannabis Company,Marihuana Retailer - License,Active,3825 Stadium DR,Kalamazoo,MI,49008,06/04/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000599,Space Cadet Cannabis,Marihuana Retailer - License,Active,14111 White Creek Ave. NE Suite H,Cedar Springs,MI,49319,12/16/2026,,,Home Delivery - Approved,adult-use
AU-R-000615,Lume Cannabis Co.,Marihuana Retailer - License,Active,15391 S Dixie HWY,Monroe,MI,48161,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000577,High Profile Boutique Cannabis,Marihuana Retailer - License,Active,4037 S Westnedge AVE,Kalamazoo,MI,49008,02/10/2027,,,,adult-use
AU-R-000578,High Profile Boutique Cannabis,Marihuana Retailer - License,Active,1265 E Laketon AVE,Muskegon,MI,49442,02/10/2027,,,,adult-use
AU-R-000602,Timber Cannabis Co.,Marihuana Retailer - License,Active,105 Perry AVE,Big Rapids,MI,49307,09/17/2026,,,Home Delivery - Approved,adult-use
AU-R-000604,The Fire Station Cannabis Co.,Marihuana Retailer - License,Active,2500 Ashmun ST Suite C,Sault Sainte Marie,MI,49783,12/17/2026,,,,adult-use
AU-R-000585,Quest Cannabis,Marihuana Retailer - License,Active,8475 Main ST Suite B,Whitmore Lake,MI,48189,12/13/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000608,STIIIZY,Marihuana Retailer - License,Active,5303 Portage RD,Kalamazoo,MI,49002,11/03/2026,,,,adult-use
AU-R-000570,High Level Health,Marihuana Retailer - License,Active,800 Broadway ST,Bay City,MI,48708,02/07/2026,,Public Documents Available,,adult-use
AU-R-000573,Nature's ReLeaf Grand Rapids,Marihuana Retailer - License,Active,666 Leonard St NW,Grand Rapids,MI,49504,12/01/2026,,,,adult-use
AU-R-000576,High Profile Boutique Cannabis,Marihuana Retailer - License,Active,1148 Leonard NW ST,Grand Rapids,MI,49504,02/10/2027,,,Home Delivery - Approved,adult-use
AU-R-000566,High Society 1,Marihuana Retailer - License,Active,804 Clark ST,Big Rapids,MI,49307,11/24/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000600,Jailhouse Cannabis Co.,Marihuana Retailer - License,Active,101 E State ST,Mancelona,MI,49659,11/23/2026,,,,adult-use
AU-R-000589,O'Leans,Marihuana Retailer - License,Active,776 N Mill ST,Northport,MI,49670,11/23/2026,,,Home Delivery - Approved,adult-use
AU-R-000581,NAR Monroe,Marihuana Retailer - License,Active,14733 S Telegraph RD,Monroe Township,MI,48161,11/19/2026,,Public Documents Available,,adult-use
AU-R-000583,Nature's Remedy Cannabis,Marihuana Retailer - License,Active,925 E Drayton ST,Ferndale,MI,48220,11/18/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000596,URB,Marihuana Retailer - License,Active,14515 Laplaisance RD,Monroe,MI,48161,11/17/2026,,Public Documents Available,,adult-use
AU-R-000591,House of Dank Saginaw,Marihuana Retailer - License,Active,3054 E Holland RD,Saginaw,MI,48601,11/12/2026,,,Home Delivery - Approved,adult-use
AU-R-000584,PURE NB,Marihuana Retailer - License,Active,51543 Industrial DR,New Baltimore,MI,48047,11/10/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000592,Lume Cannabis Co.,Marihuana Retailer - License,Active,907 E Broomfield ST,Mt. Pleasant,MI,48858,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000575,CHO,Marihuana Retailer - License,Active,75 N Bridge ST,Saranac,MI,48881,11/08/2026,,,Home Delivery - Approved,adult-use
AU-R-000587,STIIIZY,Marihuana Retailer - License,Active,642 E 9 Mile RD,Ferndale,MI,48220,11/03/2026,,,,adult-use
AU-R-000552,FIRST CLASS CANNABIS CO.,Marihuana Retailer - License,Active,107 N Main ST,Camden,MI,49232,11/02/2026,,Public Documents Available,,adult-use
AU-R-000572,Dunegrass Co.,Marihuana Retailer - License,Active,7803 Crystal DR,Beulah,MI,49617,08/14/2026,,,Home Delivery - Approved,adult-use
AU-R-000554,Torch Cannabis Co,Marihuana Retailer - License,Active,7957 State ST,Central Lake,MI,49622,10/25/2026,,,Home Delivery - Approved,adult-use
AU-R-000551,Elite Cannabis,Marihuana Retailer - License,Active,3389 S Huron RD Suite 3,Bay City,MI,48706,10/20/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000561,Olswell Cannabis Co.,Marihuana Retailer - License,Active,1465 W Beecher ST,Adrian,MI,49221,10/11/2026,,,,adult-use
AU-R-000549,Pinnacle Emporium,Marihuana Retailer - License,Active,421 S Main ST,Camden,MI,49232,12/23/2026,,Public Documents Available,,adult-use
AU-R-000558,Herbology Cannabis Co Coldwater,Marihuana Retailer - License,Active,880 E CHICAGO ST,COLDWATER,MI,49036,02/07/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000553,Higher Love,Marihuana Retailer - License,Active,46479 US 41 HWY,Houghton,MI,49931,02/01/2027,,,,adult-use
AU-R-000547,Premier Saginaw III,Marihuana Retailer - License,Active,910 E. Genesee AVE,Saginaw,MI,48607,07/29/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000557,Nirvana Center,Marihuana Retailer - License,Active,710 E Chicago ST,Coldwater,MI,49036,03/12/2026,,Public documents available,Home Delivery - Approved,adult-use
AU-R-000524,Puff,Marihuana Retailer - License,Active,11397 W Jefferson AVE,River Rouge,MI,48218,09/29/2026,,Public Documents Available,,adult-use
AU-R-000543,Lume Cannabis Co.,Marihuana Retailer - License,Active,5666 W US-2,Manistique,MI,49854,02/24/2027,,,Home Delivery - Approved,adult-use
AU-R-000531,Bloom City Club,Marihuana Retailer - License,Active,2773 S Centerville RD,Sturgis,MI,49091,12/17/2026,,,Home Delivery - Approved,adult-use
AU-R-000538,PUFF,Marihuana Retailer - License,Active,2 Ajax DR,Madison Heights,MI,48071,09/20/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000550,Planted Provisioning,Marihuana Retailer - License,Active,9545 Main ST,Whitmore Lake,MI,48189,09/20/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000542,Puff Utica,Marihuana Retailer - License,Active,44825 Van Dyke AVE,Utica,MI,48317,09/14/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000508,Homegrown Cannabis Co.,Marihuana Retailer - License,Active,117 E Main ST,Owosso,MI,48867,09/13/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000507,The Dude Abides Marijuana Retailer,Marihuana Retailer - License,Active,398 N Willowbrook RD Suite D,Coldwater,MI,49036,02/18/2027,,,,adult-use
AU-R-000503,Highway Dispo Cannabis,Marihuana Retailer - License,Active,525 W Norton AVE,Muskegon Heights,MI,49444,09/03/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000519,Mint Cannabis,Marihuana Retailer - License,Active,365 N Willowbrook Suite A,Coldwater,MI,49036,09/25/2026,,Public Documents Available,,adult-use
AU-R-000530,Meds Cafe,Marihuana Retailer - License,Active,70 Arthur ST,Manistee,MI,49660,12/27/2026,,,,adult-use
AU-R-000534,Lume Cannabis Co.,Marihuana Retailer - License,Active,1250 S Mitchell ST,Cadillac,MI,49601,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000541,Lume Cannabis Co.,Marihuana Retailer - License,Active,3446 State ST,Saginaw,MI,48602,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000536,JARS Cannabis,Marihuana Retailer - License,Active,3005 Packard ST,Ann Arbor,MI,48108,08/26/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000526,True Leaf,Marihuana Retailer - License,Active,265 Crandall Parkway,Lawrence,MI,49064,08/25/2026,,Public Documents Available,,adult-use
AU-R-000523,NOBO,Marihuana Retailer - License,Active,107 Water ST Suite 207,Benton Harbor,MI,49022,02/11/2027,,Public Documents Available,,adult-use
AU-R-000535,Olswell-Grand Rapids,Marihuana Retailer - License,Active,1940 28th Street SE,Grand Rapids,MI,49508,08/25/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000512,Cannabis King,Marihuana Retailer - License,Active,3309 Associates DR,Burton,MI,48529,08/24/2026,,Public Documents Available,,adult-use
AU-R-000487,The Outpost Marquette,Marihuana Retailer - License,Active,3475 US 41 West,Marquette,MI,49855,05/27/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000506,Pure Options - Lansing Frandor,Marihuana Retailer - License,Active,125 N Clippert ST,Lansing,MI,48912,08/11/2026,,Public Documents Available,,adult-use
AU-R-000486,"Level Up Investments I, LLC",Marihuana Retailer - License,Active,1840 Sixth ST Bldg A,Muskegon,MI,49441,08/11/2026,,Public Documents Available,,adult-use
AU-R-000521,7Engines,Marihuana Retailer - License,Active,1101 E Front ST,Buchanan,MI,49107,08/09/2026,,Public Documents Available,,adult-use
AU-R-000527,Pleasantrees Cannabis Company,Marihuana Retailer - License,Active,2161 W Houghton Lake DR,Denton Township,MI,48651,02/19/2027,,,,adult-use
AU-R-000510,Symponia Farms Inc.,Marihuana Retailer - License,Active,1140 Harmonia RD,Battle Creek,MI,49037,04/13/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000485,Consume Cannabis Ionia,Marihuana Retailer - License,Active,406 S Steele ST,Ionia,MI,48846,08/04/2026,,Public Documents Available,,adult-use
AU-R-000517,Herbana,Marihuana Retailer - License,Active,2705 W Michigan AVE,Kalamazoo,MI,49006,08/04/2026,,,,adult-use
AU-R-000488,JARS Cannabis,Marihuana Retailer - License,Active,4326 W Pierson RD,Flint,MI,48504,08/02/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000491,City Hall Provisioning Center,Marihuana Retailer - License,Active,222 S Maple ST,Fennville,MI,49408,07/29/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000495,JARS Cannabis,Marihuana Retailer - License,Active,1815 Alpine AVE NW,Grand Rapids,MI,49504,08/07/2026,,Public document available,Home Delivery - Approved,adult-use
AU-R-000475,Skymint,Marihuana Retailer - License,Active,352 S Willowbrook RD Suite F,Coldwater,MI,49036,11/27/2026,,,,adult-use
AU-R-000492,Easton Craft,Marihuana Retailer - License,Active,1110 W Lincoln AVE,Ionia,MI,48846,04/22/2027,,,,adult-use
AU-R-000509,Timber Cannabis Co.,Marihuana Retailer - License,Active,133 Marshall ST,Allegan,MI,49010,09/17/2026,,,Home Delivery - Approved,adult-use
AU-R-000501,Lume Cannabis Co.,Marihuana Retailer - License,Active,902 S Cedar ST,Kalkaska,MI,49646,11/27/2026,,,,adult-use
AU-MB-000105,Winewood Organics,Marihuana Microbusiness - License,Active,2394 Winewood AVE,Ann Arbor,MI,48103,07/26/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000462,Primitiv,Marihuana Retailer - License,Active,1286 S 11th ST,Niles,MI,49120,07/15/2026,,Public Documents Available,,adult-use
AU-R-000490,Lume Cannabis Co.,Marihuana Retailer - License,Active,119 S Stephenson AVE,Iron Mountain,MI,49801,11/27/2026,,,,adult-use
AU-R-000464,Olswell-Kalkaska,Marihuana Retailer - License,Active,102 Northland PLZ,Kalkaska,MI,49646,07/09/2026,,,Home Delivery - Approved,adult-use
AU-MB-000106,"Premier Botanics, LLC",Marihuana Microbusiness - License,Active,1450 W Main ST,Lowell,MI,49331,07/09/2026,,Public documents available,,adult-use
AU-R-000477,High Profile Cannabis Shop,Marihuana Retailer - License,Active,823 W Michigan AVE,Kalamazoo,MI,49007,02/10/2027,,,,adult-use
AU-R-000479,"Planet 313, Turtle Pie Co., Flower Bowl River Rouge",Marihuana Retailer - License,Active,10196 W Jefferson AVE,River Rouge,MI,48218,07/06/2026,,Public Documents Available,,adult-use
AU-R-000480,Lume Cannabis Co.,Marihuana Retailer - License,Active,351 S Willowbrook RD,Coldwater,MI,49036,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000430,3Fifteen,Marihuana Retailer - License,Active,120 N Main ST,Camden,MI,49232,12/16/2025,,Public Documents Available,,adult-use
AU-R-000457,High Level Health,Marihuana Retailer - License,Active,45 E Huron RD,Omer,MI,48749,02/07/2026,,Public Documents Available,,adult-use
AU-R-000459,Sunset Coast Provisions,Marihuana Retailer - License,Active,980 E State ST,Cassopolis,MI,49031,06/18/2026,,Public Documents Available,,adult-use
AU-R-000444,GOLDEN GREENS PROVISIONING CENTER OF SW MICHIGAN,Marihuana Retailer - License,Active,270 Crandall PKWY,Lawrence,MI,49064,06/14/2026,,,,adult-use
