License_Number,Business_Name,License_Type,License_Status,Street,City,State,ZIP,Expiration_Date,Home_Delivery,Disciplinary_Action,Notes,Source
AU-R-000941,Flora East Lansing,Marihuana Retailer - License,Active,7733 E Saginaw HWY Suite 1,East Lansing,MI,48823,04/10/2027,,Public Documents Available,,adult-use
AU-R-000965,Gramz Lapeer,Marihuana Retailer - License,Active,10 E Genesee ST,Lapeer,MI,48446,07/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000966,Elevated Exotics,Marihuana Retailer - License,Active,923 Ludington ST,Escanaba,MI,49829,06/16/2026,,Public Documents Available,,adult-use
AU-R-000961,High Society Wellness LLC,Marihuana Retailer - License,Active,415 N State RD Suite A,Davison,MI,48423,04/05/2027,,,,adult-use
AU-MB-A-000005,Southland Farms,Class A Marihuana Microbusiness - License,License Void,215 S 11th ST,Niles,MI,49120,04/03/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000954,Lighthouse T C,Marihuana Retailer - License,License Void,704 S Garfield Ave,Traverse City,MI,49686,03/30/2024,,,Home Delivery - Approved,adult-use
AU-R-000949,Bay City Tree House Club,Marihuana Retailer - License,License Void,215 S Linn ST,Bay City,MI,48706,07/13/2024,,,,adult-use
AU-R-000963,Olswell-Traverse City,Marihuana Retailer - License,Active,728 E Front ST,Traverse City,MI,49686,07/09/2026,,,,adult-use
AU-R-000945,The Woods Whitehall,Marihuana Retailer - License,Active,1321 E Colby ST,Whitehall,MI,49461,03/29/2026,,,,adult-use
AU-R-000947,House of Evolution Bay City,Marihuana Retailer - License,License Void,606 3rd ST,Bay City,MI,48708,03/29/2025,,,,adult-use
AU-R-000959,Gage Cannabis Company,Marihuana Retailer - License,License Void,1025 Hannah AVE,Traverse City,MI,49686,06/04/2026,,Public Documents Available,,adult-use
AU-R-000953,Green Pharm TC,Marihuana Retailer - License,Active,719 Parsons Rd,Traverse City,MI,49686,08/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000944,"Cannrose, Inc.",Marihuana Retailer - License,License Void,805 Maple ST,Big Rapids,MI,49307,11/12/2025,,,,adult-use
AU-R-000926,The Reef Detroit,Marihuana Retailer - License,License Void,6640 E 8 Mile RD,Detroit,MI,48234,03/24/2024,,Public Documnets Available,Home Delivery - Approved.,adult-use
AU-R-000946,Pure Options - Detroit,Marihuana Retailer - License,Active,2710 Livernois,Detroit,MI,48209,03/24/2027,,,,adult-use
AU-R-000951,Nirvana Center Traverse City,Marihuana Retailer - License,License Void,223 Lake AVE 1st Floor,Traverse City,MI,49684,03/12/2025,,Public documents available,,adult-use
AU-R-000958,House of Dank TC,Marihuana Retailer - License,Active,514 Munson AVE,Traverse City,MI,49686,03/22/2027,,,Home Delivery - Approved,adult-use
AU-R-000937,100 Leafs,Marihuana Retailer - License,License Void,327 Capital Ave SW,Battle Creek,MI,49015,03/22/2025,,,,adult-use
AU-R-000956,Cloud Cannabis Company,Marihuana Retailer - License,License Void,356 Munson AVE,Traverse City,MI,49686,06/22/2024,,,,adult-use
AU-R-000934,The Noggin Shop,Marihuana Retailer - License,Active,52324 Duncan AVE,Hubbell,MI,49934,03/16/2027,,,,adult-use
AU-R-000916,JARS Cannabis,Marihuana Retailer - License,Active,2301 N Michigan AVE Suite B,Saginaw,MI,48602,03/20/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000890,JARS Cannabis,Marihuana Retailer - License,Active,11400 E Eight Mile RD Suite A,Detroit,MI,48205,08/07/2026,,,,adult-use
AU-R-000939,Pure Options - South Cedar,Marihuana Retailer - License,License Void,5031 S Cedar ST Suite C,Lansing,MI,48910,03/18/2024,,,,adult-use
AU-R-000931,Great Lakes Exotics Cannabis Co.,Marihuana Retailer - License,License Void,820 W Main ST,Gaylord,MI,49735,01/13/2026,,Public Documents Available,,adult-use
AU-R-000930,Great Lakes Exotics Cannabis Co.,Marihuana Retailer - License,License Void,2625 S Otsego AVE,Gaylord,MI,49735,01/13/2026,,Public Documents Available,,adult-use
AU-R-000943,Quality Roots Berkley,Marihuana Retailer - License,Active,3916 W 11 Mile RD,Berkley,MI,48072,03/17/2027,,Public Documents Available,Home Delivery - Approved.,adult-use
AU-R-000936,KING OF BUDZ PROVISIONING,Marihuana Retailer - License,Active,10457 GRATIOT AVE Suite A,DETROIT,MI,48213,03/17/2027,,Public Documents Available,,adult-use
AU-R-000940,Cloud Cannabis 28th Street,Marihuana Retailer - License,License Void,928 28th ST SE,Grand Rapids,MI,49508,03/17/2024,,,,adult-use
AU-R-000952,Puff TC,Marihuana Retailer - License,Active,1226 S Garfield AVE,Traverse City,MI,49686,03/16/2027,,Public Documents Available,,adult-use
AU-R-000891,JARS Cannabis,Marihuana Retailer - License,Active,7461 W 8 Mile RD,Detroit,MI,48221,03/15/2027,,Public Documents Available,,adult-use
AU-R-000933,"Zella Cannabis, LLC",Marihuana Retailer - License,Active,1105 W Chisholm St,Alpena,MI,49707,03/10/2027,,Public Documents Available,,adult-use
AU-R-000927,"JAR Capital, LLC",Marihuana Retailer - License,Active,14930 Laplaisance RD Unit 121/122,Monroe,MI,48161,03/10/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000938,Rush Cannabis,Marihuana Retailer - License,Active,751 W Michigan AVE,Saline,MI,48176,03/10/2027,,Public documents available,Home Delivery - Approved,adult-use
AU-R-000935,Vibe River Rouge,Marihuana Retailer - License,License Void,286 Burke ST Bldg,River Rouge,MI,48218,03/10/2025,,Public Documents Available,,adult-use
AU-R-000923,Ascend Cannabis Group,Marihuana Retailer - License,Active,503 Century Ave SW,Grand Rapids,MI,49503,11/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000924,Green Acres Detroit,Marihuana Retailer - License,Active,15514 W Warren AVE,Detroit,MI,48228,03/07/2027,,,Home Delivery - Approved,adult-use
AU-R-000929,Beach Fire Cannabis Company,Marihuana Retailer - License,Active,6038 W Turtle Creek DR Suite B,Williamsburg,MI,49690,03/03/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000900,Gage Cannabis Company,Marihuana Retailer - License,License Void,24729 Sherwood AVE,Center Line,MI,48015,06/04/2026,,Public Documents Available,,adult-use
AU-R-000932,"Acme Alternative Health, LLC",Marihuana Retailer - License,Active,2074 M-137,Interlochen,MI,49643,02/19/2027,,,Home Delivery - Approved,adult-use
AU-R-000921,Moses Roses South West,Marihuana Retailer - License,License Void,6237 Federal ST,Detroit,MI,48209,02/19/2026,,Public Documents Available,,adult-use
AU-R-000920,Depot Provisionary Center LLC,Marihuana Retailer - License,Active,107 Covert ST,Leslie,MI,49251,02/22/2027,,Public Documents Available,,adult-use
AU-R-000918,Happy Day Romeo,Marihuana Retailer - License,License Void,100 McLean DR,Romeo,MI,48065,02/14/2025,,,,adult-use
AU-R-000922,Pure Cannabis Outlet,Marihuana Retailer - License,Active,15311 S Dixie HWY,Monroe,MI,48161,02/10/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000899,PLUSH COMPANIES,Marihuana Retailer - License,Active,1005 S MAPLE ISLAND RD,MUSKEGON,MI,49442,02/06/2027,,,,adult-use
AU-R-000908,Cookies Detroit,Marihuana Retailer - License,Active,6030 E Eight Mile RD,Detroit,MI,48234,06/04/2026,,Public Documents Available,,adult-use
AU-R-000915,High Profile Cannabis Shop,Marihuana Retailer - License,License Void,20327 Groesbeck HWY,Detroit,MI,48205,02/01/2025,,,,adult-use
AU-R-000909,MUHA MEDS DETROIT,Marihuana Retailer - License,License Void,16829 Harper AVE,DETROIT,MI,48224,01/27/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000919,West Coast Meds,Marihuana Retailer - License,Active,8620 Lyndon ST,Detroit,MI,48238,01/26/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000893,Green Tree Relief,Marihuana Retailer - License,Active,553 E. Chicago ST,Coldwater,MI,49036,01/09/2027,,,,adult-use
AU-R-000913,Kush Kween,Marihuana Retailer - License,Active,2225 E Genesee AVE,Saginaw,MI,48601,01/23/2027,,Public Documents Available,,adult-use
AU-R-000917,Liberty Cannabis,Marihuana Retailer - License,Active,2540 Rosa Parks BLVD,Detroit,MI,48216,01/20/2027,,,,adult-use
AU-R-000910,Joyology of Lake Orion,Marihuana Retailer - License,Active,4898 Bald Mountain RD,Orion Township,MI,48359,01/19/2026,,Public Documents Available,Home Delivery - Approved.,adult-use
AU-R-000907,Inhale LLC,Marihuana Retailer - License,Active,15670 E Eight Mile RD,Detroit,MI,48205,01/19/2027,,Public Documents Available,,adult-use
AU-R-000901,LIV Cannabis,Marihuana Retailer - License,Active,12604 E Jefferson AVE,Detroit,MI,48215,01/18/2027,,,Home Delivery - Approved,adult-use
AU-R-000886,Cookies GR,Marihuana Retailer - License,Active,330 Ann NW ST Suite A,Grand Rapids,MI,49504,08/23/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000875,Blooming Buds LLC,Marihuana Retailer - License,Active,116 N 1st ST,Harrisville,MI,48740,01/18/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000877,TheCalmic LLC,Marihuana Retailer - License,License Void,414 North Main ST,Cheboygan,MI,49721,03/03/2024,,,,adult-use
AU-R-000883,Highwire Farms,Marihuana Retailer - License,Active,363 N Willowbrook Rd.,Coldwater,MI,49036,04/29/2026,,Public Documents Available,,adult-use
AU-R-000874,420 Shore,Marihuana Retailer - License,License Void,1839 Peck ST Suite B,Muskegon,MI,49441,01/13/2024,,,Home Delivery - Approved,adult-use
AU-R-000904,Leaf and Bud,Marihuana Retailer - License,Active,14470 Livernois AVE Suite A,Detroit,MI,48238,12/09/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000858,420 Satori LLC,Marihuana Retailer - License,Active,2918 Blue Star HWY,Douglas,MI,49406,01/13/2027,,,Home Delivery - Approved.,adult-use
AU-R-000892,Prosper Cannabis Company,Marihuana Retailer - License,License Void,201 Clark ST Suite B,Wayland,MI,49348,03/03/2026,,,,adult-use
AU-R-000888,Exclusive Oxford,Marihuana Retailer - License,License Void,850 S Glaspie ST,Oxford,MI,48371,12/27/2024,,,Home Delivery - Approved,adult-use
AU-R-000911,"Plan B Wellness Center, LLC",Marihuana Retailer - License,Active,20101 W 8 Mile RD,Detroit,MI,48219,01/10/2025,,Public Documents Available,,adult-use
AU-R-000912,Green Acres Eight Mile,Marihuana Retailer - License,Active,20041 W Eight Mile RD,Detroit,MI,48219,01/10/2027,,Public Documents Available,,adult-use
AU-R-000914,Nuggets Detroit LLC,Marihuana Retailer - License,License Void,18270 Telegraph RD Suite A,Detroit,MI,48219,01/10/2026,,Public Documents Available,Home Delivery - Approval,adult-use
AU-R-000903,Ivy League Cannabis Co,Marihuana Retailer - License,License Void,471 Schaefer HWY,Detroit,MI,48217,01/09/2026,,,,adult-use
AU-R-000882,Exclusive Gaylord,Marihuana Retailer - License,License Void,1385 W Main ST,Gaylord,MI,49735,12/27/2025,,,Home Delivery - Approved,adult-use
AU-R-000876,House of Dank Ypsilanti,Marihuana Retailer - License,Active,80 Ecorse RD,Ypsilanti,MI,48198,07/09/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000902,The Flowerbowl Detroit,Marihuana Retailer - License,Active,19533 West Warren AVE,Detroit,MI,48228,01/06/2027,,,Home Delivery - Approved,adult-use
AU-R-000894,"House of Dank Michigan, LLC",Marihuana Retailer - License,Active,3340 E 8 Mile RD,Detroit,MI,48234,01/05/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000885,"Firelight and Co., LLC",Marihuana Retailer - License,Active,918 CR 480,Marquette,MI,49855,01/04/2027,,Public Documents Available,,adult-use
AU-R-000889,Cloud Cannabis Detroit,Marihuana Retailer - License,Active,16001 Mack AVE,Detroit,MI,48224,01/04/2027,,,,adult-use
AU-R-000896,House of Zen,Marihuana Retailer - License,Active,14501 Mack Avenue,Detroit,MI,48215,01/04/2027,,,,adult-use
AU-R-000897,High Club Cannabis,Marihuana Retailer - License,Active,14325 Wyoming ST,Detroit,MI,48238,01/04/2027,,Public Documents Available,,adult-use
AU-R-000879,Luxury Loud Detroit,Marihuana Retailer - License,Active,2520 22ND ST,Detroit,MI,48216,06/03/2026,,,,adult-use
AU-R-000878,Recweed,Marihuana Retailer - License,License Void,7812 Portage RD,Portage,MI,49002,01/03/2025,,,Home Delivery - Approved,adult-use
AU-R-000895,House of Dank 2,Marihuana Retailer - License,Active,3394 S Fort ST,Detroit,MI,48217,01/03/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000887,DACUT,Marihuana Retailer - License,Active,12668 Gratiot AVE,Detroit,MI,48205,01/03/2027,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000861,Exclusive Lowell,Marihuana Retailer - License,License Void,2384 W Main St SE,Lowell,MI,49331,12/27/2025,,,Home Delivery - Approved,adult-use
AU-R-000852,Hasheesh,Marihuana Retailer - License,Active,548 S State ST,Big Rapids,MI,49307,12/27/2026,,,,adult-use
AU-R-000863,Exclusive Coldwater,Marihuana Retailer - License,Active,599 E Chicago ST,Coldwater,MI,49036,12/27/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000864,Dank Outlet,Marihuana Retailer - License,License Void,4373 E. WILDER RD,Bay City,MI,48706,12/22/2024,,Public Documents Available,,adult-use
AU-R-000841,Doja Watervliet,Marihuana Retailer - License,License Void,8277 Arnt BLVD,Watervliet,MI,49098,12/21/2025,,,Home Delivery - Approved,adult-use
AU-R-000871,M.S.C.3,Marihuana Retailer - License,Active,717 Division ST,Adrian,MI,49221,12/19/2026,,,,adult-use
AU-R-000873,Timber Cannabis Co.,Marihuana Retailer - License,Active,691 S US Highway 131,Three Rivers,MI,49093,09/17/2026,,,Home Delivery - Approved,adult-use
AU-R-000860,Bud Brothers Provisioning,Marihuana Retailer - License,License Void,411 Lafayette AVE,Bay City,MI,48708,12/27/2025,,Public documents available,Home Delivery - Approved,adult-use
AU-R-000872,Planted Provisioning,Marihuana Retailer - License,Active,3967 N Euclid AVE,Bay City,MI,48706,12/15/2026,,,Home Delivery - Approved,adult-use
AU-R-000862,The Woods West Branch,Marihuana Retailer - License,Active,2432 W M-55,West Branch,MI,48661,12/15/2026,,Public documents available,,adult-use
AU-R-000832,"Green Buddha of Sturgis, LLC",Marihuana Retailer - License,License Void,665 SW Capital AVE,Battle Creek,MI,49015,12/14/2024,,,,adult-use
AU-R-000870,Smilez of Allegan,Marihuana Retailer - License,Active,400 Water ST,Allegan,MI,49010,02/09/2027,,,,adult-use
AU-R-000856,LE RETAILER LLC,Marihuana Retailer - License,License Void,5216 S Westnedge AVE,Portage,MI,49002,12/13/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000867,Hikers Cannabis,Marihuana Retailer - License,Active,6295 E 36th ST,White Cloud,MI,49349,12/13/2026,,,Home Delivery - Approved,adult-use
AU-R-000859,BBJ Corunna LLC,Marihuana Retailer - License,License Void,303 E McNeil ST,Corunna,MI,48817,12/13/2023,,,,adult-use
AU-R-000868,PURE OPTIONS - MIDTOWN,Marihuana Retailer - License,Active,500 E Oakland AVE,Lansing,MI,48906,02/26/2027,,,,adult-use
AU-R-000865,LIV Cannabis,Marihuana Retailer - License,Active,3769 28th St SE,Grand Rapids,MI,49512,12/09/2026,,,Home Delivery -  Approved,adult-use
AU-R-000845,The Grass Pro Shops Inc,Marihuana Retailer - License,License Void,115 N. Shiawassee ST,Corunna,MI,48817,12/08/2024,,Public Documents Available,,adult-use
AU-R-000866,JARS Cannabis,Marihuana Retailer - License,License Void,101 N Groesbeck HWY,Mount Clemens,MI,48043,08/07/2024,,,Home Delivery - Approved,adult-use
AU-R-000855,The Fire Station Cannabis Co,Marihuana Retailer - License,Active,611 Palms AVE Suite A,Ishpeming,MI,49849,12/17/2026,,,,adult-use
AU-R-000850,Green Pharm,Marihuana Retailer - License,Active,727 Riverside AVE,Iron River,MI,49935,08/27/2026,,,Home Delivery - Approved,adult-use
AU-R-000851,Melo Cannabis,Marihuana Retailer - License,License Void,109 S Main St,Ishpeming,MI,49849,11/30/2024,,,,adult-use
AU-R-000849,Pleasantrees Cannabis Company,Marihuana Retailer - License,Active,237 N River RD,Mt. Clemens,MI,48043,11/30/2026,,,Home Delivery - Approved,adult-use
AU-R-000822,Skymint - District Park,Marihuana Retailer - License,Active,1050 E Main ST,Morenci,MI,49256,07/21/2026,,Public Documents Available,,adult-use
AU-R-000853,Cloud Cannabis Cedar Springs,Marihuana Retailer - License,License Void,206 N Main ST NE,Cedar Springs,MI,49319,11/23/2024,,,Home Delivery - Approved,adult-use
AU-R-000843,Greener Days Recreational Retail,Marihuana Retailer - License,License Void,303 E Saginaw RD,Breckenridge,MI,48615,08/29/2024,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000836,Crafted Leaf,Marihuana Retailer - License,License Void,314 Arlington ST,Middleville,MI,49333,11/21/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000831,House of Dank Grand Rapids,Marihuana Retailer - License,Active,3510 E Mall SE DR,Grand Rapids,MI,49546,11/18/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000847,Pure Roots,Marihuana Retailer - License,License Void,5805 Beckley RD,Battle Creek,MI,49015,05/14/2025,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000834,Levels Provisioning of Niles,Marihuana Retailer - License,Active,1221 S 11th ST Suite 100,Niles,MI,49120,11/16/2026,,Public Documents Available,,adult-use
AU-R-000842,Gramz Cannabis,Marihuana Retailer - License,Active,1327 E Frances RD,Mt. Morris,MI,48458,11/16/2026,,Public Documents Available,,adult-use
AU-R-000837,"High Haven Retail, LLC",Marihuana Retailer - License,License Void,1205 Washington AVE Suite B,Bay City,MI,48708,11/14/2023,,,,adult-use
AU-R-000820,Gage Cannabis Company,Marihuana Retailer - License,Active,118 N Columbus ST,Jackson,MI,49201,09/17/2026,,Public Documents Available,,adult-use
AU-R-000840,"First Class Cannabis Co, A 2 Dispo",Marihuana Retailer - License,Active,2381 E Ellsworth Rd,Ann Arbor,MI,48108,11/10/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000816,Nirvana Center Michigan,Marihuana Retailer - License,Active,4312 I-75 Business Spur HWY,Sault Sainte Marie,MI,49783,06/15/2026,,Public Documents Available,,adult-use
AU-R-000815,Canna Klub,Marihuana Retailer - License,Active,4625 Webb RD,Wolverine,MI,49799,05/13/2027,,,Home Delivery - Approved,adult-use
AU-R-000846,The Grassy Knoll,Marihuana Retailer - License,Active,2125 Lemuel ST,Muskegon,MI,49444,11/07/2026,,Public Documents Available,,adult-use
AU-R-000829,Skymint - District Park,Marihuana Retailer - License,Active,3720 Washtenaw AVE,Ann Arbor,MI,48104,07/21/2026,,,Home Delivery - Approved,adult-use
AU-R-000835,Leaf and Bud,Marihuana Retailer - License,License Void,23860 Sherwood ST Suite A,Centerline,MI,48015,11/07/2024,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000833,DACUT Flint,Marihuana Retailer - License,Active,2478 S Dort HWY,Flint,MI,48507,11/03/2026,,Public Documents Available,Home Delivery - Approved,adult-use
AU-R-000813,Noxx,Marihuana Retailer - License,Active,1234 Plainfield Ave NE,Grand Rapids,MI,49505,08/23/2026,,Public Documents Available,,adult-use
AU-R-000807,"77 North, Inc.",Marihuana Retailer - License,License Void,615 W. Main ST,Gaylord,MI,49735,02/18/2024,,,,adult-use
AU-R-000824,First Class Cannabis Co.,Marihuana Retailer - License,License Void,6007 Ann Arbor RD,Jackson,MI,49201,08/10/2025,,Public Documents Available,,adult-use
AU-R-000810,Exclusive Brands LLC,Marihuana Retailer - License,License Void,599 E. Chicago ST,Coldwater,MI,49036,11/18/2023,,,Home Delivery - Approved,adult-use
