Source_State,License_Number,Business_Name,Legal_Name,License_Type,License_Status,Street,City,State_Code,ZIP,County,Phone,Email,Website,Latitude,Longitude,Expiration_Date,Home_Delivery,Source_File,Data_Collected
MI,AU-R-001013,Lume Cannabis Co.,,Marihuana Retailer - License,Active,26760 Lahser RD,Southfield,MI,48033,,,,,42.484183921666,-83.2611485851,11/27/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-001017,Nar Inkster,,Marihuana Retailer - License,Active,29899 Michigan AVE,Inkster,MI,48141,,,,,42.287490710897,-83.336490966654,06/08/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-001008,"Green Acres Collective, LLC",,Marihuana Retailer - License,Active,1444 Inkster RD,Inkster,MI,48141,,,,,42.300890914725,-83.31045189551,06/07/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000986,The Woods Detroit,,Marihuana Retailer - License,Active,12625 Kercheval AVE,Detroit,MI,48215,,,,,42.374241113796,-82.96007789981,06/07/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-001006,"Nirvana Lowell, LLC",,Marihuana Retailer - License,Active,1250 W Main SE ST,Lowell,MI,49331,,,,,42.931395757586,-85.353878633655,06/01/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000990,King of Budz Ferndale,,Marihuana Retailer - License,Active,1300 E Nine Mile RD,City of Ferndale,MI,48220,,,,,42.460931372078,-83.118204335846,05/30/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-001001,"Weed Prime, Loud House",,Marihuana Retailer - License,Active,1901 S DORT HWY,FLINT,MI,48503,,,,,43.007389678109,-83.654046830805,05/30/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-001004,The Flower Bowl II,,Marihuana Retailer - License,Active,315 N Inkster RD,Inkster,MI,48141,,,,,42.310249296396,-83.310722073316,05/26/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000984,Nirvana Escanaba,,Marihuana Retailer - License,Active,317 N Lincoln RD,Escanaba,MI,49829,,,,,45.747935881924,-87.079774087913,05/15/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000993,HERBOLOGY CANNABIS CO. YPSILANTI,,Marihuana Retailer - License,Active,915 W Michigan AVE,Ypsilanti,MI,48197,,,,,42.237844599875,-83.624837557434,05/12/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000977,SUPERGOOD,,Marihuana Retailer - License,Active,4431 W MONROE RD,PENTWATER,MI,49449,,,,,43.761529344741,-86.389757002686,05/10/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000973,The Clinic Ypsilanti,,Marihuana Retailer - License,Active,705 1/2 W Cross ST,Ypsilanti,MI,48197,,,,,42.24597187244,-83.612131362205,05/10/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000950,"Nirvana Kalamazoo, LLC",,Marihuana Retailer - License,Active,401 N Sage ST,Kalamazoo,MI,49006,,,,,42.29496042855,-85.643556988827,05/10/2026,,MI-facilities.csv,04/18/2026
MI,AU-MB-A-000006,The Hive at BDT,,Class A Marihuana Microbusiness - License,Active,21630 John R RD,Hazel Park,MI,48030,,,,,42.454207197116,-83.103293841089,05/09/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000974,Altitude Cannabis Bay City,,Marihuana Retailer - License,Active,912 N Euclid AVE,Bay City,MI,48706,,,,,43.612032635559,-83.91465278121,05/09/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000988,Potter's Cannabis Boutique Battle Creek,,Marihuana Retailer - License,Active,2825 Capital Avenue SW,Battle Creek,MI,49015,,,,,42.260395929133,-85.198518712108,05/04/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000989,Jailhouse Cannabis Co,,Marihuana Retailer - License,Active,12545 State St,Atlanta,MI,49709,,,,,45.004149316331,-84.142750753002,11/23/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000978,"Hydro Budz, LLC",,Marihuana Retailer - License,Active,221 Mill ST Suite B,Brooklyn,MI,49230,,,,,42.109950956167,-84.245551426182,04/26/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000971,Green Pharm Mancelona,,Marihuana Retailer - License,Active,107 E State Street,Mancelona,MI,49659,,,,,44.902470793317,-85.059231861214,04/25/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000975,Supergood,,Marihuana Retailer - License,Active,10 E 8 Mile RD,Detroit,MI,48203,,,,,42.446925150603,-83.102722728115,04/25/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000987,ZAZA CANNABIS CO.,,Marihuana Retailer - License,Active,12934 EVERGREEN RD Unit 100,DETROIT,MI,48223,,,,,42.383125606401,-83.236665330749,04/19/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000970,"Green Trend, Inc.",,Marihuana Retailer - License,Active,465 E Michigan Avenue,Saline,MI,48176,,,,,42.170574266793,-83.77308963641,04/17/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000941,Flora East Lansing,,Marihuana Retailer - License,Active,7733 E Saginaw HWY Suite 1,East Lansing,MI,48823,,,,,42.775001706264,-84.411146294656,04/10/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000965,Gramz Lapeer,,Marihuana Retailer - License,Active,10 E Genesee ST,Lapeer,MI,48446,,,,,43.0505388,-83.3044377,07/27/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000966,Elevated Exotics,,Marihuana Retailer - License,Active,923 Ludington ST,Escanaba,MI,49829,,,,,45.745702018212,-87.060073796319,06/16/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000961,High Society Wellness LLC,,Marihuana Retailer - License,Active,415 N State RD Suite A,Davison,MI,48423,,,,,43.033062829668,-83.518067124708,04/05/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000963,Olswell-Traverse City,,Marihuana Retailer - License,Active,728 E Front ST,Traverse City,MI,49686,,,,,44.764067669525,-85.607028875684,07/09/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000945,The Woods Whitehall,,Marihuana Retailer - License,Active,1321 E Colby ST,Whitehall,MI,49461,,,,,43.409161011611,-86.327748093087,03/29/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000953,Green Pharm TC,,Marihuana Retailer - License,Active,719 Parsons Rd,Traverse City,MI,49686,,,,,44.750556521613,-85.576984421209,08/27/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000946,Pure Options - Detroit,,Marihuana Retailer - License,Active,2710 Livernois,Detroit,MI,48209,,,,,42.321447808513,-83.113223533567,03/24/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000958,House of Dank TC,,Marihuana Retailer - License,Active,514 Munson AVE,Traverse City,MI,49686,,,,,44.758330465573,-85.578617173906,03/22/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000934,The Noggin Shop,,Marihuana Retailer - License,Active,52324 Duncan AVE,Hubbell,MI,49934,,,,,47.175034213745,-88.426452456011,03/16/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000916,JARS Cannabis,,Marihuana Retailer - License,Active,2301 N Michigan AVE Suite B,Saginaw,MI,48602,,,,,43.438190464893,-83.949356246776,03/20/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000890,JARS Cannabis,,Marihuana Retailer - License,Active,11400 E Eight Mile RD Suite A,Detroit,MI,48205,,,,,42.44859255335,-83.008596846174,08/07/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000943,Quality Roots Berkley,,Marihuana Retailer - License,Active,3916 W 11 Mile RD,Berkley,MI,48072,,,,,42.488550658239,-83.198936159896,03/17/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000936,KING OF BUDZ PROVISIONING,,Marihuana Retailer - License,Active,10457 GRATIOT AVE Suite A,DETROIT,MI,48213,,,,,42.399929545306,-83.000840850593,03/17/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000952,Puff TC,,Marihuana Retailer - License,Active,1226 S Garfield AVE,Traverse City,MI,49686,,,,,44.745473701224,-85.595423748644,03/16/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000891,JARS Cannabis,,Marihuana Retailer - License,Active,7461 W 8 Mile RD,Detroit,MI,48221,,,,,42.445910969844,-83.147139145733,03/15/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000933,"Zella Cannabis, LLC",,Marihuana Retailer - License,Active,1105 W Chisholm St,Alpena,MI,49707,,,,,45.07208047753,-83.444972138942,03/10/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000927,"JAR Capital, LLC",,Marihuana Retailer - License,Active,14930 Laplaisance RD Unit 121/122,Monroe,MI,48161,,,,,41.8865988,-83.39354449999999,03/10/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000938,Rush Cannabis,,Marihuana Retailer - License,Active,751 W Michigan AVE,Saline,MI,48176,,,,,42.161739769638,-83.793804504581,03/10/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000923,Ascend Cannabis Group,,Marihuana Retailer - License,Active,503 Century Ave SW,Grand Rapids,MI,49503,,,,,42.954072602408,-85.672773507435,11/27/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000924,Green Acres Detroit,,Marihuana Retailer - License,Active,15514 W Warren AVE,Detroit,MI,48228,,,,,42.343722700514,-83.196514065108,03/07/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000929,Beach Fire Cannabis Company,,Marihuana Retailer - License,Active,6038 W Turtle Creek DR Suite B,Williamsburg,MI,49690,,,,,44.7734524,-85.4286912,03/03/2025,,MI-facilities.csv,04/18/2026
MI,AU-R-000932,"Acme Alternative Health, LLC",,Marihuana Retailer - License,Active,2074 M-137,Interlochen,MI,49643,,,,,44.6577186,-85.76871489999999,02/19/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000920,Depot Provisionary Center LLC,,Marihuana Retailer - License,Active,107 Covert ST,Leslie,MI,49251,,,,,42.451299762046,-84.429373156321,02/22/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000922,Pure Cannabis Outlet,,Marihuana Retailer - License,Active,15311 S Dixie HWY,Monroe,MI,48161,,,,,41.896028180526,-83.415090020865,02/10/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000899,PLUSH COMPANIES,,Marihuana Retailer - License,Active,1005 S MAPLE ISLAND RD,MUSKEGON,MI,49442,,,,,43.234158909345,-86.067528015054,02/06/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000908,Cookies Detroit,,Marihuana Retailer - License,Active,6030 E Eight Mile RD,Detroit,MI,48234,,,,,42.447746748702,-83.042712968207,06/04/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000919,West Coast Meds,,Marihuana Retailer - License,Active,8620 Lyndon ST,Detroit,MI,48238,,,,,42.395329871332,-83.155486270032,01/26/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000893,Green Tree Relief,,Marihuana Retailer - License,Active,553 E. Chicago ST,Coldwater,MI,49036,,,,,41.937098647767,-84.978655958239,01/09/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000913,Kush Kween,,Marihuana Retailer - License,Active,2225 E Genesee AVE,Saginaw,MI,48601,,,,,43.411439780231,-83.919554251695,01/23/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000917,Liberty Cannabis,,Marihuana Retailer - License,Active,2540 Rosa Parks BLVD,Detroit,MI,48216,,,,,42.334080125283,-83.073467222838,01/20/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000910,Joyology of Lake Orion,,Marihuana Retailer - License,Active,4898 Bald Mountain RD,Orion Township,MI,48359,,,,,42.7094816,-83.2333362,01/19/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000907,Inhale LLC,,Marihuana Retailer - License,Active,15670 E Eight Mile RD,Detroit,MI,48205,,,,,42.449936268143,-82.959708546141,01/19/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000901,LIV Cannabis,,Marihuana Retailer - License,Active,12604 E Jefferson AVE,Detroit,MI,48215,,,,,42.370047670946,-82.957857278222,01/18/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000886,Cookies GR,,Marihuana Retailer - License,Active,330 Ann NW ST Suite A,Grand Rapids,MI,49504,,,,,42.9951872,-85.6776613,08/23/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000875,Blooming Buds LLC,,Marihuana Retailer - License,Active,116 N 1st ST,Harrisville,MI,48740,,,,,44.656694402194,-83.291098145314,01/18/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000883,Highwire Farms,,Marihuana Retailer - License,Active,363 N Willowbrook Rd.,Coldwater,MI,49036,,,,,41.94202276211,-84.971195008213,04/29/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000904,Leaf and Bud,,Marihuana Retailer - License,Active,14470 Livernois AVE Suite A,Detroit,MI,48238,,,,,42.395477917374,-83.139863990851,12/09/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000858,420 Satori LLC,,Marihuana Retailer - License,Active,2918 Blue Star HWY,Douglas,MI,49406,,,,,42.6303653,-86.212344,01/13/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000911,"Plan B Wellness Center, LLC",,Marihuana Retailer - License,Active,20101 W 8 Mile RD,Detroit,MI,48219,,,,,42.443662487474,-83.240701305274,01/10/2025,,MI-facilities.csv,04/18/2026
MI,AU-R-000912,Green Acres Eight Mile,,Marihuana Retailer - License,Active,20041 W Eight Mile RD,Detroit,MI,48219,,,,,42.443685449217,-83.239918570182,01/10/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000876,House of Dank Ypsilanti,,Marihuana Retailer - License,Active,80 Ecorse RD,Ypsilanti,MI,48198,,,,,42.240101481944,-83.597550026738,07/09/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000902,The Flowerbowl Detroit,,Marihuana Retailer - License,Active,19533 West Warren AVE,Detroit,MI,48228,,,,,42.343119270757,-83.232132623779,01/06/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000894,"House of Dank Michigan, LLC",,Marihuana Retailer - License,Active,3340 E 8 Mile RD,Detroit,MI,48234,,,,,42.447120510062,-83.070794090124,01/05/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000885,"Firelight and Co., LLC",,Marihuana Retailer - License,Active,918 CR 480,Marquette,MI,49855,,,,,46.458799386373,-87.406110013991,01/04/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000889,Cloud Cannabis Detroit,,Marihuana Retailer - License,Active,16001 Mack AVE,Detroit,MI,48224,,,,,42.389905924869,-82.935331496281,01/04/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000896,House of Zen,,Marihuana Retailer - License,Active,14501 Mack Avenue,Detroit,MI,48215,,,,,42.386711340195,-82.951836982452,01/04/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000897,High Club Cannabis,,Marihuana Retailer - License,Active,14325 Wyoming ST,Detroit,MI,48238,,,,,42.393387488447,-83.159359850841,01/04/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000879,Luxury Loud Detroit,,Marihuana Retailer - License,Active,2520 22ND ST,Detroit,MI,48216,,,,,42.33015183894,-83.088077286611,06/03/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000895,House of Dank 2,,Marihuana Retailer - License,Active,3394 S Fort ST,Detroit,MI,48217,,,,,42.263982642999,-83.165938747401,01/03/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000887,DACUT,,Marihuana Retailer - License,Active,12668 Gratiot AVE,Detroit,MI,48205,,,,,42.419163166162,-82.988083738263,01/03/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000852,Hasheesh,,Marihuana Retailer - License,Active,548 S State ST,Big Rapids,MI,49307,,,,,43.692438586661,-85.483894218719,12/27/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000863,Exclusive Coldwater,,Marihuana Retailer - License,Active,599 E Chicago ST,Coldwater,MI,49036,,,,,41.93663135138,-84.975821521244,12/27/2025,,MI-facilities.csv,04/18/2026
MI,AU-R-000871,M.S.C.3,,Marihuana Retailer - License,Active,717 Division ST,Adrian,MI,49221,,,,,41.889285263204,-84.033662906522,12/19/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000873,Timber Cannabis Co.,,Marihuana Retailer - License,Active,691 S US Highway 131,Three Rivers,MI,49093,,,,,41.936621850412,-85.651426853592,09/17/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000872,Planted Provisioning,,Marihuana Retailer - License,Active,3967 N Euclid AVE,Bay City,MI,48706,,,,,43.624730661219,-83.914120252913,12/15/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000862,The Woods West Branch,,Marihuana Retailer - License,Active,2432 W M-55,West Branch,MI,48661,,,,,44.276398406139,-84.223865266301,12/15/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000870,Smilez of Allegan,,Marihuana Retailer - License,Active,400 Water ST,Allegan,MI,49010,,,,,42.528690280968,-85.848622458126,02/09/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000867,Hikers Cannabis,,Marihuana Retailer - License,Active,6295 E 36th ST,White Cloud,MI,49349,,,,,43.490041480952,-85.644935333762,12/13/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000868,PURE OPTIONS - MIDTOWN,,Marihuana Retailer - License,Active,500 E Oakland AVE,Lansing,MI,48906,,,,,42.743830430558,-84.545517463165,02/26/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000865,LIV Cannabis,,Marihuana Retailer - License,Active,3769 28th St SE,Grand Rapids,MI,49512,,,,,42.912580590451,-85.574919252263,12/09/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000855,The Fire Station Cannabis Co,,Marihuana Retailer - License,Active,611 Palms AVE Suite A,Ishpeming,MI,49849,,,,,46.503836331656,-87.66443046517,12/17/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000850,Green Pharm,,Marihuana Retailer - License,Active,727 Riverside AVE,Iron River,MI,49935,,,,,46.088925628825,-88.635230901885,08/27/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000849,Pleasantrees Cannabis Company,,Marihuana Retailer - License,Active,237 N River RD,Mt. Clemens,MI,48043,,,,,42.596981222751,-82.861797669935,11/30/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000822,Skymint - District Park,,Marihuana Retailer - License,Active,1050 E Main ST,Morenci,MI,49256,,,,,41.718059210755,-84.204060695051,07/21/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000831,House of Dank Grand Rapids,,Marihuana Retailer - License,Active,3510 E Mall SE DR,Grand Rapids,MI,49546,,,,,42.916369223072,-85.582527015397,11/18/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000834,Levels Provisioning of Niles,,Marihuana Retailer - License,Active,1221 S 11th ST Suite 100,Niles,MI,49120,,,,,41.815307953972,-86.247897625337,11/16/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000842,Gramz Cannabis,,Marihuana Retailer - License,Active,1327 E Frances RD,Mt. Morris,MI,48458,,,,,43.13464049927,-83.682106033673,11/16/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000820,Gage Cannabis Company,,Marihuana Retailer - License,Active,118 N Columbus ST,Jackson,MI,49201,,,,,42.248724799031,-84.402224819607,09/17/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000840,"First Class Cannabis Co, A 2 Dispo",,Marihuana Retailer - License,Active,2381 E Ellsworth Rd,Ann Arbor,MI,48108,,,,,42.230080625339,-83.711672820835,11/10/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000816,Nirvana Center Michigan,,Marihuana Retailer - License,Active,4312 I-75 Business Spur HWY,Sault Sainte Marie,MI,49783,,,,,46.462936546465,-84.376494101927,06/15/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000815,Canna Klub,,Marihuana Retailer - License,Active,4625 Webb RD,Wolverine,MI,49799,,,,,45.272982558812,-84.581374214199,05/13/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000846,The Grassy Knoll,,Marihuana Retailer - License,Active,2125 Lemuel ST,Muskegon,MI,49444,,,,,43.2141285,-86.25889719999999,11/07/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000829,Skymint - District Park,,Marihuana Retailer - License,Active,3720 Washtenaw AVE,Ann Arbor,MI,48104,,,,,42.255240589929,-83.687592115443,07/21/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000833,DACUT Flint,,Marihuana Retailer - License,Active,2478 S Dort HWY,Flint,MI,48507,,,,,43.000047751985,-83.653903456522,11/03/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000813,Noxx,,Marihuana Retailer - License,Active,1234 Plainfield Ave NE,Grand Rapids,MI,49505,,,,,42.985492976822,-85.666839762645,08/23/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000817,Top Tree Provisioning,,Marihuana Retailer - License,Active,5031 US 23 N,Oscoda,MI,48750,,,,,44.425404373869,-83.330315022658,11/22/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000826,King of Budz,,Marihuana Retailer - License,Active,14500 Laplaisance RD Unit D10,Monroe,MI,48161,,,,,41.883068574081,-83.395109450359,10/14/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000811,The Middleville Botanical Co.,,Marihuana Retailer - License,Active,640 Arlington CT,Middleville,MI,49333,,,,,42.717321760622,-85.469911666865,10/10/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000812,"Lucky Pablo, Inc.",,Marihuana Retailer - License,Active,1446 HOLTON RD,Muskegon,MI,49445,,,,,43.278728796566,-86.232278861974,10/04/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000819,The Goat Cannabis Company LLC,,Marihuana Retailer - License,Active,752 US HWY 131 S Suite 752,Three Rivers,MI,49093,,,,,41.938767910002,-85.651768219123,10/04/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000779,Flint Flower of Life Inc.,,Marihuana Retailer - License,Active,1401 E Stewart AVE,Flint,MI,48505,,,,,43.054099043417,-83.676575272961,10/03/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000786,North Coast Provisions Sault Ste Marie,,Marihuana Retailer - License,Active,2972 W 8th ST,Sault Ste. Marie,MI,49783,,,,,46.4643179,-84.37492499999999,09/30/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000787,Arborside A North Coast Joint Venture,,Marihuana Retailer - License,Active,1818 Packard ST,Ann Arbor,MI,48104,,,,,42.259643023269,-83.729125884335,09/30/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000809,STIIIZY,,Marihuana Retailer - License,Active,859 SW Capital AVE,Battle Creek,MI,49015,,,,,42.298652798498,-85.199312555285,11/03/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000808,Bloom City Club,,Marihuana Retailer - License,Active,37445 W Red Arrow HWY,Paw Paw,MI,49079,,,,,42.215461023625,-85.911308258013,09/23/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000806,Nirvana Center,,Marihuana Retailer - License,Active,2373 US Highway 41 West,Marquette,MI,49855,,,,,46.549042582964,-87.436474979239,03/12/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000801,Green Labs Provisions,,Marihuana Retailer - License,Active,10701 Madison ST,Luna Pier,MI,48157,,,,,41.8111271,-83.4462171,09/16/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000804,DALY DOPE INC,,Marihuana Retailer - License,Active,113 PORTAGE AVENUE,THREE RIVERS,MI,49093,,,,,41.945976083477,-85.634009860512,09/15/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000793,Wacky Jackz Cannabis,,Marihuana Retailer - License,Active,12840 U.S. HWY 2,Rapid River,MI,49878,,,,,45.895500169229,-86.708869086301,09/14/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000797,CHO,,Marihuana Retailer - License,Active,100 E Main ST Suite C,Stanton,MI,48888,,,,,43.292517469264,-85.081470153471,11/08/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000805,H.O.D. Monroe,,Marihuana Retailer - License,Active,14750 Laplaisance RD Unit H160,Monroe,MI,48161,,,,,41.88610449999999,-83.39178729999999,09/13/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000799,Rize,,Marihuana Retailer - License,Active,411 E Cloverland DR,Ironwood,MI,49938,,,,,46.463158862218,-90.164992359028,09/25/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000780,31 Cannabis,,Marihuana Retailer - License,Active,1125 S Beacon BLVD Unit C,Grand Haven,MI,49417,,,,,43.050592115668,-86.22049708662,09/07/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000778,Bloom City Club,,Marihuana Retailer - License,Active,121 E Michigan AVE,Ypsilanti,MI,48197,,,,,42.241138314749,-83.608311675868,09/07/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000782,Levels Provisioning of Sturgis,,Marihuana Retailer - License,Active,1139 S Centerville RD Suite C,Sturgis,MI,49091,,,,,41.787342034963,-85.428369439724,03/22/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000798,The Woods Marcellus,,Marihuana Retailer - License,Active,166 S Burney ST,Marcellus,MI,49067,,,,,42.026466304612,-85.813081581549,08/26/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000785,Moses Roses LP,,Marihuana Retailer - License,Active,1005 John A Papalas DR,Lincoln Park,MI,48146,,,,,42.263866263756,-83.176063152102,08/25/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000775,Noxx,,Marihuana Retailer - License,Active,2440 28th SE ST,Grand Rapids,MI,49512,,,,,42.912574682954,-85.606482622498,08/23/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000794,315 North,,Marihuana Retailer - License,Active,26831 Michigan AVE,Inkster,MI,48141,,,,,42.295011216219,-83.303178419968,08/23/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000789,Pure Options - Mt. Pleasant,,Marihuana Retailer - License,Active,2157 S Mission ST Suite D & E,Mount Pleasant,MI,48858,,,,,43.580247974965,-84.767366981822,09/08/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000773,High Profile Cannabis Shop,,Marihuana Retailer - License,Active,140 S Washington ST,Constantine,MI,49042,,,,,41.841734966858,-85.668872517164,02/10/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000781,The Cake House,,Marihuana Retailer - License,Active,1230 E Michigan AVE,Battle Creek,MI,49014,,,,,42.310326247866,-85.121939847477,08/10/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000770,Royal Weed,,Marihuana Retailer - License,Active,42800 W Red Arrow HWY,Paw Paw,MI,49079,,,,,42.210820601299,-85.964394263234,08/10/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000768,American Grown,,Marihuana Retailer - License,Active,2384 Shenfield RD,Turner,MI,48765,,,,,44.151118236875,-83.747148569732,08/08/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000774,Green Pharm Ossineke,,Marihuana Retailer - License,Active,11686 US HWY 23 S Suite 200,Ossineke,MI,49766,,,,,44.907285885637,-83.443215497875,08/03/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000744,The Dude Abides Provisioning Center,,Marihuana Retailer - License,Active,1394 S Centerville RD,Sturgis,MI,49091,,,,,41.785467534689,-85.428183767597,02/18/2027,,MI-facilities.csv,04/18/2026
MI,AU-R-000769,Lume Cannabis Co.,,Marihuana Retailer - License,Active,5324 Meredith ST,Portage,MI,49002,,,,,42.240034837104,-85.535741884609,11/27/2026,,MI-facilities.csv,04/18/2026
MI,AU-R-000725,Skymint - District Park,,Marihuana Retailer - License,Active,2900 S Division AVE,Grand Rapids,MI,49548,,,,,42.910818730073,-85.665795914675,07/21/2026,,MI-facilities.csv,04/18/2026
